ativo;data;hora;timestamp;timezone;sessao;fractal_minutos;status_candle;qtd_candles_origem;abertura;maximo;minimo;ultimo;volume;volume_quantidade;delta;saldo;agressao_compra;agressao_saldo;agressao_venda;vwap
WINFUT;21/01/2026;18:21:00;2026-01-21 18:21:00;America/Sao_Paulo;2026-01-21;5;PARCIAL;4;180825.4;180929.58;180778.52;180856.65;1783729298.95;49315.0;0.0;0.0;0.0;0.0;0.0;180856.29884777602
WINFUT;22/01/2026;18:21:00;2026-01-22 18:21:00;America/Sao_Paulo;2026-01-22;5;PARCIAL;4;184898.73;184940.4;184768.51;184768.51;797098727.1999999;21562.0;0.0;0.0;0.0;0.0;0.0;184825.39937832628
WINFUT;26/01/2026;18:23:00;2026-01-26 18:23:00;America/Sao_Paulo;2026-01-26;5;PARCIAL;2;187346.89;187393.77;187253.13;187258.34;1060857819.3;28323.0;0.0;0.0;0.0;0.0;0.0;187266.4978248989
WINFUT;03/03/2026;18:22:00;2026-03-03 18:22:00;America/Sao_Paulo;2026-03-03;5;PARCIAL;3;189146.29;189166.72;188901.17;188952.23;1844665347.9;48803.0;0.0;0.0;0.0;0.0;0.0;188987.45713751455
WINFUT;05/03/2026;18:23:00;2026-03-05 18:23:00;America/Sao_Paulo;2026-03-05;5;PARCIAL;2;186960.58;187037.18;186710.34;186710.34;1186102504.5;31750.0;0.0;0.0;0.0;0.0;0.0;186745.8676826308
WINFUT;06/03/2026;18:23:00;2026-03-06 18:23:00;America/Sao_Paulo;2026-03-06;5;PARCIAL;2;185923.89;186158.81;185888.14;185944.32;1178944511.4;31697.0;0.0;0.0;0.0;0.0;0.0;185947.58371720306
WINFUT;18/03/2026;18:22:00;2026-03-18 18:22:00;America/Sao_Paulo;2026-03-18;5;PARCIAL;3;184800.39;184825.93;184616.55;184815.71;1262051696.7;34151.0;0.0;0.0;0.0;0.0;0.0;184788.41269477218
WINFUT;23/03/2026;18:23:00;2026-03-23 18:23:00;America/Sao_Paulo;2026-03-23;5;PARCIAL;2;188135.14;188191.32;188063.65;188135.14;922265167.4399999;24511.0;0.0;0.0;0.0;0.0;0.0;188129.99341253305
WINFUT;25/03/2026;18:23:00;2026-03-25 18:23:00;America/Sao_Paulo;2026-03-25;5;PARCIAL;2;190729.41;190841.76;190647.7;190841.76;806915299.7;21145.0;0.0;0.0;0.0;0.0;0.0;190813.33134741237
WINFUT;30/03/2026;18:23:00;2026-03-30 18:23:00;America/Sao_Paulo;2026-03-30;5;PARCIAL;2;187231.24;187312.95;187129.1;187195.49;1074644791.1;28703.0;0.0;0.0;0.0;0.0;0.0;187197.2408514155
WINFUT;01/04/2026;18:22:00;2026-04-01 18:22:00;America/Sao_Paulo;2026-04-01;5;PARCIAL;3;192751.71;192833.42;192664.89;192833.42;1091957219.92;28317.0;0.0;0.0;0.0;0.0;0.0;192815.30373400103
WINFUT;02/04/2026;18:24:00;2026-04-02 18:24:00;America/Sao_Paulo;2026-04-02;5;PARCIAL;1;192618.93;192690.42;192572.97;192690.42;906820944.1;23531.0;0.0;0.0;0.0;0.0;0.0;192690.42
WINFUT;06/04/2026;18:23:00;2026-04-06 18:23:00;America/Sao_Paulo;2026-04-06;5;PARCIAL;2;192915.12;192935.55;192828.31;192828.31;865834781.8;22450.0;0.0;0.0;0.0;0.0;0.0;192833.56672160764
WINFUT;08/04/2026;18:23:00;2026-04-08 18:23:00;America/Sao_Paulo;2026-04-08;5;PARCIAL;2;196908.66;197026.11;196510.32;196510.32;1140214235.4;29000.0;0.0;0.0;0.0;0.0;0.0;196541.19012349003
WINFUT;13/04/2026;18:23:00;2026-04-13 18:23:00;America/Sao_Paulo;2026-04-13;5;PARCIAL;2;202255.49;202296.35;202143.14;202143.14;1235689914.3;30562.0;0.0;0.0;0.0;0.0;0.0;202157.73332188817
WINFUT;15/04/2026;18:23:00;2026-04-15 18:23:00;America/Sao_Paulo;2026-04-15;5;PARCIAL;2;201820.0;201880.0;201720.0;201720.0;1126339029.0;27916.0;0.0;0.0;0.0;0.0;0.0;201728.03093008153
WINFUT;16/04/2026;18:23:00;2026-04-16 18:23:00;America/Sao_Paulo;2026-04-16;5;PARCIAL;2;200805.0;200840.0;200705.0;200750.0;1324127832.0;32978.0;0.0;0.0;0.0;0.0;0.0;200752.13237535438
WINFUT;17/04/2026;18:23:00;2026-04-17 18:23:00;America/Sao_Paulo;2026-04-17;5;PARCIAL;2;199565.0;199650.0;199500.0;199650.0;1285356748.0;32193.0;0.0;0.0;0.0;0.0;0.0;199643.32630348473
WINFUT;22/04/2026;18:23:00;2026-04-22 18:23:00;America/Sao_Paulo;2026-04-22;5;PARCIAL;2;196315.0;196325.0;196120.0;196135.0;1651950213.0;42106.0;0.0;0.0;0.0;0.0;0.0;196152.91840137012
WINFUT;23/04/2026;18:23:00;2026-04-23 18:23:00;America/Sao_Paulo;2026-04-23;5;PARCIAL;2;194640.0;194705.0;194520.0;194520.0;1296298008.0;33316.0;0.0;0.0;0.0;0.0;0.0;194541.70219244447
WINFUT;24/04/2026;18:23:00;2026-04-24 18:23:00;America/Sao_Paulo;2026-04-24;5;PARCIAL;2;194435.0;194445.0;194320.0;194355.0;1166857906.0;30018.0;0.0;0.0;0.0;0.0;0.0;194357.87519954465
WINFUT;28/04/2026;18:23:00;2026-04-28 18:23:00;America/Sao_Paulo;2026-04-28;5;PARCIAL;2;191685.0;191890.0;191680.0;191890.0;1294639805.0;33741.0;0.0;0.0;0.0;0.0;0.0;191858.9384641159
WINFUT;29/04/2026;18:22:00;2026-04-29 18:22:00;America/Sao_Paulo;2026-04-29;5;PARCIAL;3;187065.0;187080.0;186865.0;186900.0;1483973581.0;39695.0;0.0;0.0;0.0;0.0;0.0;186916.24503803413
WINFUT;30/04/2026;18:22:00;2026-04-30 18:22:00;America/Sao_Paulo;2026-04-30;5;PARCIAL;3;190080.0;190120.0;189980.0;189980.0;1115434861.0;29354.0;0.0;0.0;0.0;0.0;0.0;189993.73240827463
WINFUT;04/05/2026;18:22:00;2026-05-04 18:22:00;America/Sao_Paulo;2026-05-04;5;PARCIAL;3;188510.0;188580.0;188505.0;188580.0;1272786985.0;33748.0;0.0;0.0;0.0;0.0;0.0;188574.70331268353
WINFUT;05/05/2026;18:22:00;2026-05-05 18:22:00;America/Sao_Paulo;2026-05-05;5;PARCIAL;3;189445.0;189450.0;189345.0;189400.0;1202840134.0;31754.0;0.0;0.0;0.0;0.0;0.0;189399.98043995263
WINFUT;06/05/2026;18:22:00;2026-05-06 18:22:00;America/Sao_Paulo;2026-05-06;5;PARCIAL;3;190060.0;190070.0;190000.0;190000.0;1099264772.0;28927.0;0.0;0.0;0.0;0.0;0.0;190006.10589777
WINFUT;07/05/2026;18:22:00;2026-05-07 18:22:00;America/Sao_Paulo;2026-05-07;5;PARCIAL;3;185250.0;185280.0;185180.0;185260.0;1486875060.0;40132.0;0.0;0.0;0.0;0.0;0.0;185247.25790871427
WINFUT;14/05/2026;18:23:00;2026-05-14 18:23:00;America/Sao_Paulo;2026-05-14;5;PARCIAL;2;180705.0;180705.0;180655.0;180675.0;831867611.0;23021.0;0.0;0.0;0.0;0.0;0.0;180677.03817977474
WINFUT;19/05/2026;18:23:00;2026-05-19 18:23:00;America/Sao_Paulo;2026-05-19;5;PARCIAL;2;176505.0;176525.0;176465.0;176465.0;751130663.0;21282.0;0.0;0.0;0.0;0.0;0.0;176468.172439986
WINFUT;28/05/2026;18:23:00;2026-05-28 18:23:00;America/Sao_Paulo;2026-05-28;5;PARCIAL;2;175690.0;175770.0;175550.0;175550.0;895334367.0;25494.0;0.0;0.0;0.0;0.0;0.0;175593.39357959104
WINFUT;29/05/2026;18:23:00;2026-05-29 18:23:00;America/Sao_Paulo;2026-05-29;5;PARCIAL;2;174760.0;174780.0;174720.0;174755.0;815791394.0;23341.0;0.0;0.0;0.0;0.0;0.0;174755.62037545838
