ativo;data;hora;timestamp;timezone;sessao;fractal_minutos;status_candle;qtd_candles_origem;abertura;maximo;minimo;ultimo;volume;volume_quantidade;delta;saldo;agressao_compra;agressao_saldo;agressao_venda;vwap
WINFUT;21/01/2026;11:46:00;2026-01-21 11:46:00;America/Sao_Paulo;2026-01-21;30;COMPLETO;30;178616.85;178653.31;178247.02;178413.7;43157875040.00001;1209292.0;0.0;0.0;0.0;0.0;0.0;178442.0505236061
WINFUT;21/01/2026;12:16:00;2026-01-21 12:16:00;America/Sao_Paulo;2026-01-21;30;COMPLETO;30;178413.7;178569.97;178080.34;178132.42;36235210366.69999;1016361.0;0.0;0.0;0.0;0.0;0.0;178260.89142700422
WINFUT;21/01/2026;12:46:00;2026-01-21 12:46:00;America/Sao_Paulo;2026-01-21;30;COMPLETO;30;178132.42;178866.87;178116.8;178648.1;38861152286.40001;1088239.0;0.0;0.0;0.0;0.0;0.0;178556.45081744288
WINFUT;21/01/2026;13:16:00;2026-01-21 13:16:00;America/Sao_Paulo;2026-01-21;30;COMPLETO;30;178648.1;178991.88;178575.18;178872.08;34153059829.6;955079.0;0.0;0.0;0.0;0.0;0.0;178802.4806398282
WINFUT;21/01/2026;13:46:00;2026-01-21 13:46:00;America/Sao_Paulo;2026-01-21;30;COMPLETO;30;178877.29;178934.59;178689.77;178705.4;23838930300.899998;666559.0;0.0;0.0;0.0;0.0;0.0;178813.42730210273
WINFUT;21/01/2026;14:16:00;2026-01-21 14:16:00;America/Sao_Paulo;2026-01-21;30;COMPLETO;30;178710.61;178783.53;178429.33;178668.94;24936090716.3;698012.0;0.0;0.0;0.0;0.0;0.0;178627.34937802723
WINFUT;21/01/2026;14:46:00;2026-01-21 14:46:00;America/Sao_Paulo;2026-01-21;30;COMPLETO;30;178668.94;178981.47;178653.31;178945.01;27883397444.8;779721.0;0.0;0.0;0.0;0.0;0.0;178808.36443446696
WINFUT;21/01/2026;15:16:00;2026-01-21 15:16:00;America/Sao_Paulo;2026-01-21;30;COMPLETO;30;178945.01;179616.95;178939.8;179476.31;39500231649.5;1101981.0;0.0;0.0;0.0;0.0;0.0;179226.9054403144
WINFUT;21/01/2026;15:46:00;2026-01-21 15:46:00;America/Sao_Paulo;2026-01-21;30;COMPLETO;30;179471.1;179736.75;179439.85;179465.89;29313162550.499996;816112.0;0.0;0.0;0.0;0.0;0.0;179582.2599308198
WINFUT;21/01/2026;16:16:00;2026-01-21 16:16:00;America/Sao_Paulo;2026-01-21;30;COMPLETO;30;179460.68;180169.09;179439.85;179866.97;42237995459.9;1174586.0;0.0;0.0;0.0;0.0;0.0;179812.54286407647
WINFUT;21/01/2026;16:46:00;2026-01-21 16:46:00;America/Sao_Paulo;2026-01-21;30;COMPLETO;30;179872.18;180726.43;179866.97;180627.47;36565185799.99999;1013674.0;0.0;0.0;0.0;0.0;0.0;180367.38313076494
WINFUT;21/01/2026;17:16:00;2026-01-21 17:16:00;America/Sao_Paulo;2026-01-21;30;COMPLETO;30;180627.47;180804.57;180309.73;180757.69;25749096135.000004;713111.0;0.0;0.0;0.0;0.0;0.0;180538.44894354205
WINFUT;21/01/2026;17:46:00;2026-01-21 17:46:00;America/Sao_Paulo;2026-01-21;30;COMPLETO;30;180757.69;181226.48;180653.51;180814.98;20672664436.399998;571390.0;0.0;0.0;0.0;0.0;0.0;180904.84095270614
WINFUT;21/01/2026;18:16:00;2026-01-21 18:16:00;America/Sao_Paulo;2026-01-21;30;PARCIAL;9;180809.78;180929.58;180768.1;180856.65;3248841740.75;89826.0;0.0;0.0;0.0;0.0;0.0;180843.51342522327
WINFUT;22/01/2026;09:00:00;2026-01-22 09:00:00;America/Sao_Paulo;2026-01-22;30;COMPLETO;30;181038.96;181695.28;180591.0;181372.33;72009941559.0;1986232.0;0.0;0.0;0.0;0.0;0.0;181279.2619617794
WINFUT;22/01/2026;09:30:00;2026-01-22 09:30:00;America/Sao_Paulo;2026-01-22;30;COMPLETO;30;181372.33;181945.31;181288.99;181773.41;50930198666.399994;1401827.0;0.0;0.0;0.0;0.0;0.0;181666.7507850645
WINFUT;22/01/2026;10:00:00;2026-01-22 10:00:00;America/Sao_Paulo;2026-01-22;30;COMPLETO;30;181773.41;182143.24;181341.08;181898.43;65039705851.2;1788947.0;0.0;0.0;0.0;0.0;0.0;181785.32182222695
WINFUT;22/01/2026;10:30:00;2026-01-22 10:30:00;America/Sao_Paulo;2026-01-22;30;COMPLETO;30;181903.63;182039.06;181533.81;181872.38;49052949362.0;1348764.0;0.0;0.0;0.0;0.0;0.0;181852.11628511615
WINFUT;22/01/2026;11:00:00;2026-01-22 11:00:00;America/Sao_Paulo;2026-01-22;30;COMPLETO;30;181872.38;184205.95;181835.92;183747.57;81569974008.5;2228583.0;0.0;0.0;0.0;0.0;0.0;183030.51980935186
WINFUT;22/01/2026;11:30:00;2026-01-22 11:30:00;America/Sao_Paulo;2026-01-22;30;COMPLETO;30;183742.36;184122.61;183336.07;183862.16;63409561955.4;1725198.0;0.0;0.0;0.0;0.0;0.0;183775.91330865276
WINFUT;22/01/2026;12:00:00;2026-01-22 12:00:00;America/Sao_Paulo;2026-01-22;30;COMPLETO;30;183862.16;185633.17;183632.97;185398.78;56423649866.0;1530080.0;0.0;0.0;0.0;0.0;0.0;184394.95747680182
WINFUT;22/01/2026;12:30:00;2026-01-22 12:30:00;America/Sao_Paulo;2026-01-22;30;COMPLETO;30;185393.57;187216.67;185226.88;186029.05;62733153957.99999;1686098.0;0.0;0.0;0.0;0.0;0.0;186024.5034404112
WINFUT;22/01/2026;13:01:00;2026-01-22 13:01:00;America/Sao_Paulo;2026-01-22;30;COMPLETO;30;186029.05;186362.41;185555.04;185919.66;36234819321.6;974320.0;0.0;0.0;0.0;0.0;0.0;185947.8803327354
WINFUT;22/01/2026;13:31:00;2026-01-22 13:31:00;America/Sao_Paulo;2026-01-22;30;COMPLETO;30;185919.66;186185.31;185403.99;185622.76;34108747876.0;918098.0;0.0;0.0;0.0;0.0;0.0;185749.0739064503
WINFUT;22/01/2026;14:01:00;2026-01-22 14:01:00;America/Sao_Paulo;2026-01-22;30;COMPLETO;30;185617.55;186034.26;184758.09;185518.58;42135268522.399994;1136331.0;0.0;0.0;0.0;0.0;0.0;185396.0903642934
WINFUT;22/01/2026;14:31:00;2026-01-22 14:31:00;America/Sao_Paulo;2026-01-22;30;COMPLETO;30;185518.58;185935.29;185174.8;185424.82;33065188747.2;890880.0;0.0;0.0;0.0;0.0;0.0;185568.4669285763
WINFUT;22/01/2026;15:01:00;2026-01-22 15:01:00;America/Sao_Paulo;2026-01-22;30;COMPLETO;30;185424.82;186164.48;185091.45;185153.96;30600068575.7;824168.0;0.0;0.0;0.0;0.0;0.0;185644.90548800246
WINFUT;22/01/2026;15:31:00;2026-01-22 15:31:00;America/Sao_Paulo;2026-01-22;30;COMPLETO;30;185153.96;185351.9;184862.26;185127.92;24812453193.100006;670257.0;0.0;0.0;0.0;0.0;0.0;185097.89066153078
WINFUT;22/01/2026;16:01:00;2026-01-22 16:01:00;America/Sao_Paulo;2026-01-22;30;COMPLETO;30;185122.71;185216.47;184403.89;185065.41;25445398921.699997;688204.0;0.0;0.0;0.0;0.0;0.0;184862.04154638032
