ativo;data;hora;timestamp;timezone;sessao;fractal_minutos;status_candle;qtd_candles_origem;abertura;maximo;minimo;ultimo;volume;volume_quantidade;delta;saldo;agressao_compra;agressao_saldo;agressao_venda;vwap
WINFUT;21/01/2026;18:16:00;2026-01-21 18:16:00;America/Sao_Paulo;2026-01-21;30;PARCIAL;9;180809.78;180929.58;180768.1;180856.65;3248841740.75;89826.0;0.0;0.0;0.0;0.0;0.0;180843.51342522327
WINFUT;22/01/2026;18:01:00;2026-01-22 18:01:00;America/Sao_Paulo;2026-01-22;30;PARCIAL;24;184721.63;184997.69;184445.56;184768.51;7766474439.5;210168.0;0.0;0.0;0.0;0.0;0.0;184768.091031638
WINFUT;23/01/2026;18:00:00;2026-01-23 18:00:00;America/Sao_Paulo;2026-01-23;30;PARCIAL;25;188055.29;188315.74;187622.96;188164.68;11754703187.15;312558.0;0.0;0.0;0.0;0.0;0.0;188042.7294191069
WINFUT;26/01/2026;18:03:00;2026-01-26 18:03:00;America/Sao_Paulo;2026-01-26;30;PARCIAL;22;187716.72;187841.73;187253.13;187258.34;9660209074.300001;257634.0;0.0;0.0;0.0;0.0;0.0;187470.63870358674
WINFUT;27/01/2026;18:00:00;2026-01-27 18:00:00;America/Sao_Paulo;2026-01-27;30;PARCIAL;25;191164.98;191237.9;190368.02;190743.06;13133311203.3;344205.0;0.0;0.0;0.0;0.0;0.0;190773.58614233293
WINFUT;28/01/2026;18:00:00;2026-01-28 18:00:00;America/Sao_Paulo;2026-01-28;30;PARCIAL;25;193821.5;194081.94;193581.89;194081.94;11456828434.7;295464.0;0.0;0.0;0.0;0.0;0.0;193887.6400735731
WINFUT;29/01/2026;18:00:00;2026-01-29 18:00:00;America/Sao_Paulo;2026-01-29;30;PARCIAL;25;192008.81;192206.75;191810.88;191935.89;8674770267.789999;225901.0;0.0;0.0;0.0;0.0;0.0;192006.98803206653
WINFUT;30/01/2026;18:00:00;2026-01-30 18:00:00;America/Sao_Paulo;2026-01-30;30;PARCIAL;25;189909.64;190326.35;189711.71;190326.35;9906684156.1;260708.0;0.0;0.0;0.0;0.0;0.0;190007.40787150813
WINFUT;02/02/2026;18:00:00;2026-02-02 18:00:00;America/Sao_Paulo;2026-02-02;30;PARCIAL;25;191540.02;191748.37;191279.57;191326.45;10674805447.57;278707.0;0.0;0.0;0.0;0.0;0.0;191510.291071028
WINFUT;03/02/2026;18:00:00;2026-02-03 18:00:00;America/Sao_Paulo;2026-02-03;30;PARCIAL;25;194425.72;194493.44;194055.89;194253.83;8969679018.23;230859.0;0.0;0.0;0.0;0.0;0.0;194271.52594590362
WINFUT;04/02/2026;18:00:00;2026-02-04 18:00:00;America/Sao_Paulo;2026-02-04;30;PARCIAL;25;189560.65;190154.46;189550.23;190003.4;12382000051.400002;325905.0;0.0;0.0;0.0;0.0;0.0;189960.2480565947
WINFUT;05/02/2026;18:00:00;2026-02-05 18:00:00;America/Sao_Paulo;2026-02-05;30;PARCIAL;25;190451.37;190753.48;190310.73;190623.26;9988548931.07;262135.0;0.0;0.0;0.0;0.0;0.0;190528.15507658658
WINFUT;06/02/2026;18:00:00;2026-02-06 18:00:00;America/Sao_Paulo;2026-02-06;30;PARCIAL;25;191274.36;191373.33;190810.78;191039.97;8713597932.61;227983.0;0.0;0.0;0.0;0.0;0.0;191099.66483207303
WINFUT;09/02/2026;18:00:00;2026-02-09 18:00:00;America/Sao_Paulo;2026-02-09;30;PARCIAL;25;194613.24;194686.16;194441.35;194592.41;9882131673.16;253949.0;0.0;0.0;0.0;0.0;0.0;194566.635130315
WINFUT;10/02/2026;18:00:00;2026-02-10 18:00:00;America/Sao_Paulo;2026-02-10;30;PARCIAL;25;193998.6;194217.37;193946.51;194097.56;7134131195.0;183791.0;0.0;0.0;0.0;0.0;0.0;194084.14652294226
WINFUT;11/02/2026;18:00:00;2026-02-11 18:00:00;America/Sao_Paulo;2026-02-11;30;PARCIAL;25;198249.02;198301.11;197639.59;197811.48;12103281457.5;305675.0;0.0;0.0;0.0;0.0;0.0;197973.07063677866
WINFUT;12/02/2026;18:00:00;2026-02-12 18:00:00;America/Sao_Paulo;2026-02-12;30;PARCIAL;25;195977.96;195993.59;195608.13;195858.16;10873671294.1;277679.0;0.0;0.0;0.0;0.0;0.0;195787.77797814136
WINFUT;13/02/2026;18:00:00;2026-02-13 18:00:00;America/Sao_Paulo;2026-02-13;30;PARCIAL;25;194186.11;194576.78;194029.85;194477.81;7681610562.93;197634.0;0.0;0.0;0.0;0.0;0.0;194334.1103184693
WINFUT;18/02/2026;18:00:00;2026-02-18 18:00:00;America/Sao_Paulo;2026-02-18;30;PARCIAL;25;193967.13;194253.11;193895.63;194237.79;9284918536.8;239173.0;0.0;0.0;0.0;0.0;0.0;194118.88312265085
WINFUT;19/02/2026;18:00:00;2026-02-19 18:00:00;America/Sao_Paulo;2026-02-19;30;PARCIAL;25;196234.56;196510.32;196168.17;196357.12;9106270711.89;231894.0;0.0;0.0;0.0;0.0;0.0;196346.00247965456
WINFUT;20/02/2026;18:00:00;2026-02-20 18:00:00;America/Sao_Paulo;2026-02-20;30;PARCIAL;25;198277.28;198420.27;197884.06;197884.06;9228251084.14;232773.0;0.0;0.0;0.0;0.0;0.0;198218.26657487624
WINFUT;23/02/2026;18:00:00;2026-02-23 18:00:00;America/Sao_Paulo;2026-02-23;30;PARCIAL;25;196627.78;196694.17;196428.61;196586.93;8756980155.0;222746.0;0.0;0.0;0.0;0.0;0.0;196563.71060696602
WINFUT;24/02/2026;18:00:00;2026-02-24 18:00:00;America/Sao_Paulo;2026-02-24;30;PARCIAL;25;199354.82;199380.36;199130.12;199196.51;8354013674.32;209641.0;0.0;0.0;0.0;0.0;0.0;199243.8986922413
WINFUT;25/02/2026;18:00:00;2026-02-25 18:00:00;America/Sao_Paulo;2026-02-25;30;PARCIAL;25;198650.08;198803.28;198461.13;198461.13;8838551328.29;222506.0;0.0;0.0;0.0;0.0;0.0;198613.49284088874
WINFUT;26/02/2026;18:00:00;2026-02-26 18:00:00;America/Sao_Paulo;2026-02-26;30;PARCIAL;25;198471.34;198639.87;198231.32;198404.95;9130410561.1;230089.0;0.0;0.0;0.0;0.0;0.0;198409.88511697753
