WDOFUT;01/06/2026;5069,00;5208,00;5034,00;5203,50;5,21125048E11;10227550
WDOFUT;25/05/2026;5022,50;5107,50;5000,00;5073,50;5,355684371E11;10602997
WDOFUT;18/05/2026;5072,50;5073,00;4992,00;5051,50;6,018273069E11;11958421
WDOFUT;11/05/2026;4925,00;5101,50;4910,00;5074,50;6,403153186E11;12828668
WDOFUT;04/05/2026;4996,50;5017,00;4914,00;4915,00;5,284856122E11;10664067
WDOFUT;27/04/2026;4988,00;5035,50;4968,50;4980,00;4,792556586E11;9589220
WDOFUT;20/04/2026;4990,00;5041,00;4947,50;4996,50;4,966479087E11;9956386
WDOFUT;13/04/2026;5048,50;5060,50;4962,50;4990,00;6,151887028E11;12285967
WDOFUT;06/04/2026;5176,50;5199,50;5022,00;5034,00;6,653390361E11;13001542
WDOFUT;30/03/2026;5233,00;5269,50;5169,00;5189,50;5,676692907E11;10876860
WDOFUT;23/03/2026;5302,00;5325,00;5210,00;5241,50;8,29564448E11;15796077
WDOFUT;16/03/2026;5304,50;5338,00;5195,50;5290,50;8,852558107E11;16821018
WDOFUT;09/03/2026;5312,50;5358,50;5158,50;5354,00;9,1430147E11;17477151
WDOFUT;02/03/2026;5188,50;5383,50;5178,00;5289,00;1,155606759E12;21859903
WDOFUT;23/02/2026;5192,00;5212,00;5121,00;5170,50;7,030814163E11;13618522
WDOFUT;18/02/2026;5218,00;5266,50;5179,50;5186,00;4,007846964E11;7669734
WDOFUT;09/02/2026;5230,00;5264,50;5171,00;5231,00;7,031324586E11;13482924
WDOFUT;02/02/2026;5297,50;5314,00;5228,00;5240,50;7,331760087E11;13913481
WDOFUT;26/01/2026;5289,00;5312,00;5167,50;5290,50;8,054217856E11;15384931
WDOFUT;19/01/2026;5397,00;5424,00;5282,50;5300,00;6,275142889E11;11736880
WDOFUT;12/01/2026;5388,00;5446,00;5372,50;5387,00;5,837716189E11;10810794
WDOFUT;05/01/2026;5455,00;5489,50;5381,50;5402,00;5,825925933E11;10741096
