ativo;data;hora;timestamp;timezone;sessao;fractal_minutos;status_candle;qtd_candles_origem;abertura;maximo;minimo;ultimo;volume;volume_quantidade;delta;saldo;agressao_compra;agressao_saldo;agressao_venda;vwap
WINFUT;21/01/2026;11:46:00;2026-01-21 11:46:00;America/Sao_Paulo;2026-01-21;4;COMPLETO;4;178616.85;178653.31;178444.96;178611.64;8094405368.0;226660.0;0.0;0.0;0.0;0.0;0.0;178568.6928098496
WINFUT;21/01/2026;11:50:00;2026-01-21 11:50:00;America/Sao_Paulo;2026-01-21;4;COMPLETO;4;178611.64;178632.47;178403.28;178413.7;5783602104.0;161974.0;0.0;0.0;0.0;0.0;0.0;178508.47614887936
WINFUT;21/01/2026;11:54:00;2026-01-21 11:54:00;America/Sao_Paulo;2026-01-21;4;COMPLETO;4;178418.91;178424.12;178247.02;178304.32;7197431749.4;201799.0;0.0;0.0;0.0;0.0;0.0;178339.27027159682
WINFUT;21/01/2026;11:58:00;2026-01-21 11:58:00;America/Sao_Paulo;2026-01-21;4;COMPLETO;4;178304.32;178481.42;178304.32;178434.54;5753239767.0;161241.0;0.0;0.0;0.0;0.0;0.0;178430.57123565758
WINFUT;21/01/2026;12:02:00;2026-01-21 12:02:00;America/Sao_Paulo;2026-01-21;4;COMPLETO;4;178434.54;178491.83;178299.11;178377.24;5320304004.9;149108.0;0.0;0.0;0.0;0.0;0.0;178404.64738925896
WINFUT;21/01/2026;12:06:00;2026-01-21 12:06:00;America/Sao_Paulo;2026-01-21;4;COMPLETO;4;178377.24;178507.46;178361.61;178434.54;4415188177.0;123721.0;0.0;0.0;0.0;0.0;0.0;178419.04763621168
WINFUT;21/01/2026;12:10:00;2026-01-21 12:10:00;America/Sao_Paulo;2026-01-21;4;COMPLETO;4;178434.54;178502.25;178319.94;178455.37;5268905159.8;147666.0;0.0;0.0;0.0;0.0;0.0;178392.39968742052
WINFUT;21/01/2026;12:14:00;2026-01-21 12:14:00;America/Sao_Paulo;2026-01-21;4;COMPLETO;4;178455.37;178569.97;178392.87;178523.09;4187161813.9;117294.0;0.0;0.0;0.0;0.0;0.0;178485.44343130497
WINFUT;21/01/2026;12:18:00;2026-01-21 12:18:00;America/Sao_Paulo;2026-01-21;4;COMPLETO;4;178528.3;178559.55;178309.52;178330.36;5202344599.0;145777.0;0.0;0.0;0.0;0.0;0.0;178427.51151690973
WINFUT;21/01/2026;12:22:00;2026-01-21 12:22:00;America/Sao_Paulo;2026-01-21;4;COMPLETO;4;178325.15;178424.12;178153.26;178179.3;6597337866.2;185007.0;0.0;0.0;0.0;0.0;0.0;178284.85730511026
