fractal;ativo;pasta;arquivo;linhas;data_inicio;data_fim;status;observacao;caminho
07_30_MIN;WDO;wdo;WDO__30min_2018_2020.csv;9022;02/01/2018;30/12/2019;OK;;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\07_30_MIN\wdo\WDO__30min_2018_2020.csv
