id_ocorrencia;arquivo;caminho;status_certificacao;status_ordem;criticidade;motivo;descricao;responsavel;acao_recomendada;dependencia;certificacao;data_emissao;fiscal_temporal
FT-20260626-017881;WIN_12min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\012_12_MIN\win\WIN_12min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;91 lacunas longas consolidadas neste arquivo. Primeira: 21/01/2026 18:22:00. Ultima: 05/06/2026 09:00:00. Horas totais aproximadas: 2395.17. Maior lacuna: 114.60 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:33:39;v4.2.2
FT-20260626-017882;WIN_15min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\015_15_MIN\win\WIN_15min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 0.27 horas entre 22/01/2026 12:30:00 e 22/01/2026 12:46:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 22/01/2026 12:41:00 (12:40:21-12:42:21) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:33:40;v4.2.2
FT-20260626-017883;WIN_15min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\015_15_MIN\win\WIN_15min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 0.30 horas entre 26/01/2026 11:30:00 e 26/01/2026 11:48:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 26/01/2026 11:31:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:32:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:34:00 (11:33:16-11:35:16) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:33:40;v4.2.2
FT-20260626-017884;WIN_15min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\015_15_MIN\win\WIN_15min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;91 lacunas longas consolidadas neste arquivo. Primeira: 21/01/2026 18:16:00. Ultima: 05/06/2026 09:00:00. Horas totais aproximadas: 2402.17. Maior lacuna: 114.75 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:33:40;v4.2.2
FT-20260626-017885;WIN_20min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\020_20_MIN\win\WIN_20min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 0.35 horas entre 22/01/2026 12:40:00 e 22/01/2026 13:01:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 22/01/2026 12:41:00 (12:40:21-12:42:21) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:33:40;v4.2.2
FT-20260626-017886;WIN_20min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\020_20_MIN\win\WIN_20min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 0.38 horas entre 26/01/2026 11:20:00 e 26/01/2026 11:43:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 26/01/2026 11:31:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:32:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:34:00 (11:33:16-11:35:16) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:33:40;v4.2.2
FT-20260626-017887;WIN_20min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\020_20_MIN\win\WIN_20min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;91 lacunas longas consolidadas neste arquivo. Primeira: 21/01/2026 18:06:00. Ultima: 05/06/2026 09:00:00. Horas totais aproximadas: 2394.83. Maior lacuna: 114.67 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:33:41;v4.2.2
FT-20260626-017888;WDO_30min_2014_2016.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\wdo\WDO_30min_2014_2016.csv;REPROVADO;PENDENTE;ALTA;LACUNA_CANDLE_AUSENTE;Lacuna de 1.00 horas entre 30/11/2015 11:00:00 e 30/11/2015 12:00:00. Possivel candle ausente dentro da sequencia temporal.;ZE_DO_EUCRAZIO;REGENERAR_FRACTAL_A_PARTIR_DO_1_MIN;BERNARDO_LOCALIZAR_ORIGEM -> ZE_REGENERAR_FRACTAL -> FISCAL_RECERTIFICAR;NEGADA;26/06/2026 11:33:43;v4.2.2
FT-20260626-017889;WDO_30min_2014_2016.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\wdo\WDO_30min_2014_2016.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;203 lacunas longas consolidadas neste arquivo. Primeira: 05/03/2015 17:30:00. Ultima: 30/12/2015 09:00:00. Horas totais aproximadas: 5474.50. Maior lacuna: 111.50 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:33:43;v4.2.2
FT-20260626-017890;WDO_30min_2016_2018.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\wdo\WDO_30min_2016_2018.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;415 lacunas longas consolidadas neste arquivo. Primeira: 04/01/2016 17:30:00. Ultima: 28/12/2017 09:00:00. Horas totais aproximadas: 13781.00. Maior lacuna: 807.50 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:33:47;v4.2.2
FT-20260626-017891;WDO_30min_2018_2020.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\wdo\WDO_30min_2018_2020.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;492 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2018 18:00:00. Ultima: 30/12/2019 09:00:00. Horas totais aproximadas: 13192.50. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:33:52;v4.2.2
FT-20260626-017892;WDO_30min_2020_2022.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\wdo\WDO_30min_2020_2022.csv;REPROVADO;PENDENTE;ALTA;LACUNA_CANDLE_AUSENTE;Lacuna de 1.00 horas entre 11/10/2021 13:30:00 e 11/10/2021 14:30:00. Possivel candle ausente dentro da sequencia temporal.;ZE_DO_EUCRAZIO;REGENERAR_FRACTAL_A_PARTIR_DO_1_MIN;BERNARDO_LOCALIZAR_ORIGEM -> ZE_REGENERAR_FRACTAL -> FISCAL_RECERTIFICAR;NEGADA;26/06/2026 11:33:56;v4.2.2
FT-20260626-017893;WDO_30min_2020_2022.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\wdo\WDO_30min_2020_2022.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;495 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2020 18:00:00. Ultima: 30/12/2021 09:00:00. Horas totais aproximadas: 13188.50. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:33:56;v4.2.2
FT-20260626-017894;WDO_30min_2022_2024.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\wdo\WDO_30min_2022_2024.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;497 lacunas longas consolidadas neste arquivo. Primeira: 03/01/2022 18:00:00. Ultima: 28/12/2023 09:00:00. Horas totais aproximadas: 13074.50. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:34:00;v4.2.2
FT-20260626-017895;WDO_30min_2024_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\wdo\WDO_30min_2024_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;500 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2024 18:00:00. Ultima: 30/12/2025 09:00:00. Horas totais aproximadas: 12980.50. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:34:05;v4.2.2
FT-20260626-017896;WDO_30min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\wdo\WDO_30min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;104 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2026 18:00:00. Ultima: 05/06/2026 09:00:00. Horas totais aproximadas: 2764.00. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:34:06;v4.2.2
FT-20260626-017897;WIN_30min_2012_2014.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\win\WIN_30min_2012_2014.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;381 lacunas longas consolidadas neste arquivo. Primeira: 14/06/2012 17:00:00. Ultima: 30/12/2013 09:00:00. Horas totais aproximadas: 10346.00. Maior lacuna: 115.50 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:34:11;v4.2.2
FT-20260626-017898;WIN_30min_2014_2016.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\win\WIN_30min_2014_2016.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;493 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2014 17:30:00. Ultima: 30/12/2015 09:00:00. Horas totais aproximadas: 13274.00. Maior lacuna: 115.50 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:34:16;v4.2.2
FT-20260626-017899;WIN_30min_2016_2018.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\win\WIN_30min_2016_2018.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;470 lacunas longas consolidadas neste arquivo. Primeira: 04/01/2016 18:00:00. Ultima: 28/12/2017 09:00:00. Horas totais aproximadas: 13297.50. Maior lacuna: 471.50 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:34:21;v4.2.2
FT-20260626-017900;WIN_30min_2018_2020.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\win\WIN_30min_2018_2020.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;492 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2018 18:00:00. Ultima: 30/12/2019 09:00:00. Horas totais aproximadas: 13192.50. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:34:26;v4.2.2
FT-20260626-017901;WIN_30min_2020_2022.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\win\WIN_30min_2020_2022.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;495 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2020 18:00:00. Ultima: 30/12/2021 09:00:00. Horas totais aproximadas: 13188.50. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:34:32;v4.2.2
FT-20260626-017902;WIN_30min_2022_2024.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\win\WIN_30min_2022_2024.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;497 lacunas longas consolidadas neste arquivo. Primeira: 03/01/2022 18:00:00. Ultima: 28/12/2023 09:00:00. Horas totais aproximadas: 13074.50. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:34:37;v4.2.2
FT-20260626-017903;WIN_30min_2026_2026 (2).csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\win\WIN_30min_2026_2026 (2).csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;104 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2026 18:00:00. Ultima: 05/06/2026 09:00:00. Horas totais aproximadas: 2764.00. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:34:38;v4.2.2
FT-20260626-017904;WIN_30min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\win\WIN_30min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 0.52 horas entre 22/01/2026 12:30:00 e 22/01/2026 13:01:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 22/01/2026 12:41:00 (12:40:21-12:42:21) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:34:38;v4.2.2
FT-20260626-017905;WIN_30min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\win\WIN_30min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 0.55 horas entre 26/01/2026 11:30:00 e 26/01/2026 12:03:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 26/01/2026 11:31:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:32:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:34:00 (11:33:16-11:35:16) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:34:38;v4.2.2
FT-20260626-017906;WIN_30min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\win\WIN_30min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;91 lacunas longas consolidadas neste arquivo. Primeira: 21/01/2026 18:16:00. Ultima: 05/06/2026 09:00:00. Horas totais aproximadas: 2424.67. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:34:39;v4.2.2
FT-20260626-017907;WIN_45min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\045_45_MIN\win\WIN_45min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 0.77 horas entre 22/01/2026 12:00:00 e 22/01/2026 12:46:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 22/01/2026 12:41:00 (12:40:21-12:42:21) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:34:39;v4.2.2
FT-20260626-017908;WIN_45min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\045_45_MIN\win\WIN_45min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_HERDADA_JUSTIFICADA_POR_LEILAO;Lacuna de 0.80 horas entre 26/01/2026 11:15:00 e 26/01/2026 12:03:00. Ausencia temporal justificada por leilao cadastrado. Eventos: 26/01/2026 11:31:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:32:00 (11:30:41-11:33:10) fonte=NELOGICA | 26/01/2026 11:34:00 (11:33:16-11:35:16) fonte=NELOGICA;EVENTO_MERCADO;NENHUMA_ACAO_CORRETIVA;NENHUMA;JUSTIFICADO_POR_EVENTO_DE_MERCADO;26/06/2026 11:34:39;v4.2.2
FT-20260626-017909;WIN_45min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\045_45_MIN\win\WIN_45min_2026_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;91 lacunas longas consolidadas neste arquivo. Primeira: 21/01/2026 17:46:00. Ultima: 05/06/2026 09:00:00. Horas totais aproximadas: 2424.92. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:34:40;v4.2.2
FT-20260626-017910;WDO_60MIN_2012_2014.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\060_60_MIN\wdo\WDO_60MIN_2012_2014.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;493 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2014 17:00:00. Ultima: 30/12/2015 09:00:00. Horas totais aproximadas: 13525.00. Maior lacuna: 116.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:34:45;v4.2.2
FT-20260626-017911;WDO_60min_2014_2016.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\060_60_MIN\wdo\WDO_60min_2014_2016.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;493 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2014 17:00:00. Ultima: 30/12/2015 09:00:00. Horas totais aproximadas: 13525.00. Maior lacuna: 116.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:34:49;v4.2.2
FT-20260626-017912;WDO_60min_2016_2018.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\060_60_MIN\wdo\WDO_60min_2016_2018.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;415 lacunas longas consolidadas neste arquivo. Primeira: 04/01/2016 17:00:00. Ultima: 28/12/2017 09:00:00. Horas totais aproximadas: 13913.00. Maior lacuna: 808.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:34:54;v4.2.2
FT-20260626-017913;WDO_60min_2018_2020.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\060_60_MIN\wdo\WDO_60min_2018_2020.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;492 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2018 18:00:00. Ultima: 30/12/2019 09:00:00. Horas totais aproximadas: 13357.00. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:34:59;v4.2.2
FT-20260626-017914;WDO_60min_2020_2022.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\060_60_MIN\wdo\WDO_60min_2020_2022.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;495 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2020 18:00:00. Ultima: 30/12/2021 09:00:00. Horas totais aproximadas: 13352.00. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:35:05;v4.2.2
FT-20260626-017915;WDO_60min_2022_2024.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\060_60_MIN\wdo\WDO_60min_2022_2024.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;497 lacunas longas consolidadas neste arquivo. Primeira: 03/01/2022 18:00:00. Ultima: 28/12/2023 09:00:00. Horas totais aproximadas: 13238.00. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:35:11;v4.2.2
FT-20260626-017916;WDO_60min_2024_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\060_60_MIN\wdo\WDO_60min_2024_2026.csv;INFORMATIVO;PENDENTE;INFORMATIVA;LACUNA_LONGA_ENTRE_SESSOES;500 lacunas longas consolidadas neste arquivo. Primeira: 02/01/2024 18:00:00. Ultima: 30/12/2025 09:00:00. Horas totais aproximadas: 12981.00. Maior lacuna: 115.00 horas. Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos. | Registrada como contexto temporal longo entre sessoes/arquivos.;CALENDARIO_B3;NENHUMA_ACAO_OPERACIONAL;NENHUMA;JUSTIFICADA_COM_RESSALVA;26/06/2026 11:35:16;v4.2.2
