ativo;data;hora;timestamp;timezone;sessao;fractal_minutos;status_candle;qtd_candles_origem;abertura;maximo;minimo;ultimo;volume;volume_quantidade;delta;saldo;agressao_compra;agressao_saldo;agressao_venda;vwap
WINFUT;21/01/2026;11:46:00;2026-01-21 11:46:00;America/Sao_Paulo;2026-01-21;7;COMPLETO;7;178616.85;178653.31;178444.96;178543.92;12061737344.0;337746.0;0.0;0.0;0.0;0.0;0.0;178563.1579192617
WINFUT;21/01/2026;11:53:00;2026-01-21 11:53:00;America/Sao_Paulo;2026-01-21;7;COMPLETO;7;178543.92;178559.55;178247.02;178356.4;11491460187.4;322132.0;0.0;0.0;0.0;0.0;0.0;178364.35779249886
WINFUT;21/01/2026;12:00:00;2026-01-21 12:00:00;America/Sao_Paulo;2026-01-21;7;COMPLETO;7;178356.4;178507.46;178299.11;178434.54;10395768072.9;291339.0;0.0;0.0;0.0;0.0;0.0;178425.02426024326
WINFUT;21/01/2026;12:07:00;2026-01-21 12:07:00;America/Sao_Paulo;2026-01-21;7;COMPLETO;7;178434.54;178502.25;178319.94;178455.37;7884110725.8;220952.0;0.0;0.0;0.0;0.0;0.0;178397.70198212852
WINFUT;21/01/2026;12:14:00;2026-01-21 12:14:00;America/Sao_Paulo;2026-01-21;7;COMPLETO;7;178455.37;178569.97;178372.03;178398.08;7863750478.9;220297.0;0.0;0.0;0.0;0.0;0.0;178477.20788052562
WINFUT;21/01/2026;12:21:00;2026-01-21 12:21:00;America/Sao_Paulo;2026-01-21;7;COMPLETO;7;178403.28;178424.12;178106.38;178163.68;11708792152.2;328414.0;0.0;0.0;0.0;0.0;0.0;178256.88653363992
WINFUT;21/01/2026;12:28:00;2026-01-21 12:28:00;America/Sao_Paulo;2026-01-21;7;COMPLETO;7;178168.89;178293.9;178090.75;178210.56;8846409942.8;248222.0;0.0;0.0;0.0;0.0;0.0;178205.94722405888
WINFUT;21/01/2026;12:35:00;2026-01-21 12:35:00;America/Sao_Paulo;2026-01-21;7;COMPLETO;7;178210.56;178226.18;178095.96;178174.09;5082021709.900001;142625.0;0.0;0.0;0.0;0.0;0.0;178167.68921647663
WINFUT;21/01/2026;12:42:00;2026-01-21 12:42:00;America/Sao_Paulo;2026-01-21;7;COMPLETO;7;178174.09;178288.69;178080.34;178262.65;7817635431.5;219376.0;0.0;0.0;0.0;0.0;0.0;178181.50131404525
WINFUT;21/01/2026;12:49:00;2026-01-21 12:49:00;America/Sao_Paulo;2026-01-21;7;COMPLETO;7;178257.44;178460.58;178210.56;178424.12;8707259330.9;244101.0;0.0;0.0;0.0;0.0;0.0;178370.0213137101
WINFUT;21/01/2026;12:56:00;2026-01-21 12:56:00;America/Sao_Paulo;2026-01-21;7;COMPLETO;7;178424.12;178741.86;178382.45;178575.18;10805691861.1;302558.0;0.0;0.0;0.0;0.0;0.0;178574.1171446164
