WDOFUT;28/12/2023;18:25:00;5689,70;5692,04;5687,36;5689,12;574482701,50;10098
WDOFUT;28/12/2023;18:20:00;5690,29;5692,62;5689,12;5689,70;383521596,60;6739
WDOFUT;28/12/2023;18:15:00;5696,13;5696,71;5689,70;5690,29;390382121,90;6856
WDOFUT;28/12/2023;18:10:00;5695,55;5697,30;5694,38;5696,71;276086085,90;4847
WDOFUT;28/12/2023;18:05:00;5694,96;5696,71;5693,79;5695,55;260156769,70;4568
WDOFUT;28/12/2023;18:00:00;5697,30;5697,88;5693,79;5694,38;281104365,90;4935
WDOFUT;28/12/2023;17:55:00;5695,55;5697,88;5693,21;5697,88;579999648,60;10184
WDOFUT;28/12/2023;17:50:00;5697,30;5697,88;5694,96;5695,55;447914729,50;7863
WDOFUT;28/12/2023;17:45:00;5694,96;5699,05;5694,96;5697,88;502217514,30;8815
WDOFUT;28/12/2023;17:40:00;5694,96;5695,55;5690,87;5694,96;902756372,00;15856
WDOFUT;28/12/2023;17:35:00;5698,47;5698,47;5694,38;5694,96;489375866,10;8591
WDOFUT;28/12/2023;17:30:00;5699,05;5699,64;5696,71;5699,05;373833647,60;6561
WDOFUT;28/12/2023;17:25:00;5699,64;5700,80;5697,88;5699,05;1942055868,00;34076
WDOFUT;28/12/2023;17:20:00;5699,64;5700,80;5699,05;5699,64;320680520,20;5626
WDOFUT;28/12/2023;17:15:00;5698,47;5700,22;5697,30;5699,64;486760754,20;8541
WDOFUT;28/12/2023;17:10:00;5694,96;5699,64;5694,96;5697,88;685802011,80;12036
WDOFUT;28/12/2023;17:05:00;5695,55;5696,71;5694,38;5694,96;392635830,30;6894
WDOFUT;28/12/2023;17:00:00;5690,87;5695,55;5690,29;5695,55;893485198,20;15694
WDOFUT;28/12/2023;16:55:00;5687,36;5691,45;5686,78;5691,45;367011201,60;6451
WDOFUT;28/12/2023;16:50:00;5687,36;5688,53;5686,19;5687,36;326563072,60;5742
WDOFUT;28/12/2023;16:45:00;5689,70;5690,29;5686,78;5687,36;372649709,40;6551
WDOFUT;28/12/2023;16:40:00;5690,29;5691,45;5689,12;5689,70;381628561,30;6707
WDOFUT;28/12/2023;16:35:00;5690,29;5692,04;5689,70;5690,29;257450532,60;4524
WDOFUT;28/12/2023;16:30:00;5690,87;5692,62;5687,95;5690,29;761066114,40;13375
WDOFUT;28/12/2023;16:25:00;5691,45;5692,04;5689,12;5690,87;794869179,90;13968
WDOFUT;28/12/2023;16:20:00;5692,62;5693,21;5690,87;5691,45;1167328995,00;20509
WDOFUT;28/12/2023;16:15:00;5691,45;5693,21;5689,70;5692,04;418298929,90;7349
WDOFUT;28/12/2023;16:10:00;5689,70;5693,21;5689,12;5690,87;789771228,80;13878
WDOFUT;28/12/2023;16:05:00;5691,45;5692,04;5689,70;5689,70;766068685,90;13461
WDOFUT;28/12/2023;16:00:00;5687,36;5693,21;5687,36;5690,87;1231958961,00;21649
WDOFUT;28/12/2023;15:55:00;5691,45;5692,62;5682,69;5687,36;2613128718,00;45942
WDOFUT;28/12/2023;15:50:00;5699,64;5701,39;5690,87;5691,45;1992235022,00;34979
WDOFUT;28/12/2023;15:45:00;5696,71;5705,48;5696,71;5700,22;1410193942,00;24732
WDOFUT;28/12/2023;15:40:00;5696,13;5699,64;5695,55;5697,30;763920525,70;13407
WDOFUT;28/12/2023;15:35:00;5696,13;5696,71;5693,79;5696,71;535497666,00;9403
WDOFUT;28/12/2023;15:30:00;5696,13;5696,71;5694,38;5695,55;447589430,10;7859
WDOFUT;28/12/2023;15:25:00;5697,30;5697,88;5694,38;5696,13;740715422,50;13004
WDOFUT;28/12/2023;15:20:00;5701,39;5701,39;5696,71;5696,71;542517755,40;9520
WDOFUT;28/12/2023;15:15:00;5700,22;5701,97;5700,22;5700,80;469511808,40;8235
WDOFUT;28/12/2023;15:10:00;5700,22;5700,80;5697,88;5700,80;531740926,40;9330
WDOFUT;28/12/2023;15:05:00;5700,22;5702,56;5699,05;5699,64;647049964,20;11350
WDOFUT;28/12/2023;15:00:00;5696,13;5704,90;5696,13;5700,80;1326361211,00;23263
WDOFUT;28/12/2023;14:55:00;5699,05;5699,64;5695,55;5696,71;851134438,10;14940
WDOFUT;28/12/2023;14:50:00;5701,97;5702,56;5698,47;5699,64;665456871,60;11674
WDOFUT;28/12/2023;14:45:00;5703,73;5704,90;5700,80;5701,97;880795873,40;15446
WDOFUT;28/12/2023;14:40:00;5704,90;5706,06;5702,56;5703,14;1111158158,00;19480
WDOFUT;28/12/2023;14:35:00;5707,23;5707,82;5704,31;5704,90;609057593,40;10674
WDOFUT;28/12/2023;14:30:00;5710,15;5714,25;5704,31;5706,65;2444557581,00;42818
WDOFUT;28/12/2023;14:25:00;5708,99;5711,32;5707,23;5710,15;904896210,40;15851
WDOFUT;28/12/2023;14:20:00;5701,39;5712,49;5700,80;5708,99;2811461118,00;49258
WDOFUT;28/12/2023;14:15:00;5699,64;5701,39;5697,88;5701,39;526475726,40;9237
WDOFUT;28/12/2023;14:10:00;5701,39;5702,56;5697,30;5699,05;1400615164,00;24573
WDOFUT;28/12/2023;14:05:00;5697,30;5702,56;5696,71;5701,39;1390902360,00;24403
WDOFUT;28/12/2023;14:00:00;5692,04;5700,80;5690,29;5697,30;2290069049,00;40208
WDOFUT;28/12/2023;13:55:00;5682,10;5694,96;5680,94;5691,45;3160690298,00;55562
WDOFUT;28/12/2023;13:50:00;5673,92;5682,69;5673,34;5682,10;1109377263,00;19534
WDOFUT;28/12/2023;13:45:00;5675,09;5675,09;5673,34;5674,51;256808144,60;4526
WDOFUT;28/12/2023;13:40:00;5675,68;5676,84;5674,51;5674,51;305643352,20;5385
WDOFUT;28/12/2023;13:35:00;5673,34;5675,68;5673,34;5675,68;480882409,40;8474
WDOFUT;28/12/2023;13:30:00;5676,84;5676,84;5672,17;5673,92;862786339,20;15207
WDOFUT;28/12/2023;13:25:00;5679,77;5679,77;5674,51;5676,26;834311150,50;14698
WDOFUT;28/12/2023;13:20:00;5679,18;5679,77;5675,68;5679,77;403074251,90;7099
WDOFUT;28/12/2023;13:15:00;5678,01;5679,18;5676,84;5678,60;548955077,10;9668
WDOFUT;28/12/2023;13:10:00;5675,68;5680,35;5675,09;5678,01;813927241,40;14336
WDOFUT;28/12/2023;13:05:00;5679,18;5680,94;5675,68;5676,26;1074020458,00;18914
WDOFUT;28/12/2023;13:00:00;5676,84;5680,94;5676,84;5679,18;3255824022,00;57332
WDOFUT;28/12/2023;12:55:00;5673,92;5677,43;5672,75;5676,84;1542965774,00;27188
WDOFUT;28/12/2023;12:50:00;5669,25;5674,51;5669,25;5673,92;1058744060,00;18664
WDOFUT;28/12/2023;12:45:00;5665,74;5670,42;5665,74;5669,25;1007268659,00;17771
WDOFUT;28/12/2023;12:40:00;5666,33;5666,91;5664,57;5665,16;694348134,40;12255
WDOFUT;28/12/2023;12:35:00;5667,49;5667,49;5664,57;5666,33;703552225,10;12418
WDOFUT;28/12/2023;12:30:00;5668,66;5669,83;5665,16;5666,91;1526671536,00;26942
WDOFUT;28/12/2023;12:25:00;5672,17;5672,75;5668,08;5668,66;894049493,10;15769
WDOFUT;28/12/2023;12:20:00;5669,25;5672,75;5668,08;5672,17;801873993,10;14140
WDOFUT;28/12/2023;12:15:00;5673,34;5674,51;5668,66;5669,83;937866385,60;16538
WDOFUT;28/12/2023;12:10:00;5676,26;5676,84;5672,75;5673,92;982806269,40;17321
WDOFUT;28/12/2023;12:05:00;5674,51;5678,01;5672,17;5676,26;1723567667,00;30370
WDOFUT;28/12/2023;12:00:00;5674,51;5675,68;5669,25;5673,92;2435579535,00;42935
WDOFUT;28/12/2023;11:55:00;5676,84;5678,60;5673,34;5674,51;1365963903,00;24066
WDOFUT;28/12/2023;11:50:00;5674,51;5679,18;5674,51;5676,84;1429170532,00;25175
WDOFUT;28/12/2023;11:45:00;5670,42;5675,68;5666,91;5675,09;974884254,90;17188
WDOFUT;28/12/2023;11:40:00;5667,49;5675,09;5665,16;5671,00;2114965934,00;37298
WDOFUT;28/12/2023;11:35:00;5673,92;5678,60;5666,91;5667,49;2047056039,00;36080
WDOFUT;28/12/2023;11:30:00;5679,18;5680,94;5673,34;5673,92;1765195123,00;31094
WDOFUT;28/12/2023;11:25:00;5686,78;5687,36;5679,18;5679,18;1507703040,00;26529
WDOFUT;28/12/2023;11:20:00;5683,86;5686,78;5682,69;5686,78;855913763,60;15055
WDOFUT;28/12/2023;11:15:00;5683,86;5685,03;5681,52;5683,86;864807007,10;15217
