ativo;data;hora;timestamp;timezone;sessao;fractal_minutos;status_candle;qtd_candles_origem;abertura;maximo;minimo;ultimo;volume;volume_quantidade;delta;saldo;agressao_compra;agressao_saldo;agressao_venda;vwap
WINFUT;21/01/2026;11:46:00;2026-01-21 11:46:00;America/Sao_Paulo;2026-01-21;9;COMPLETO;9;178616.85;178653.31;178247.02;178325.15;16674123038.0;467036.0;0.0;0.0;0.0;0.0;0.0;178506.96584247952
WINFUT;21/01/2026;11:55:00;2026-01-21 11:55:00;America/Sao_Paulo;2026-01-21;9;COMPLETO;9;178325.15;178491.83;178267.85;178439.75;12714296825.8;356364.0;0.0;0.0;0.0;0.0;0.0;178400.0256169993
WINFUT;21/01/2026;12:04:00;2026-01-21 12:04:00;America/Sao_Paulo;2026-01-21;9;COMPLETO;9;178439.75;178507.46;178299.11;178351.2;11060176094.3;309972.0;0.0;0.0;0.0;0.0;0.0;178394.56333600744
WINFUT;21/01/2026;12:13:00;2026-01-21 12:13:00;America/Sao_Paulo;2026-01-21;9;COMPLETO;9;178351.2;178569.97;178309.52;178330.36;10773986784.9;301868.0;0.0;0.0;0.0;0.0;0.0;178453.605833564
WINFUT;21/01/2026;12:22:00;2026-01-21 12:22:00;America/Sao_Paulo;2026-01-21;9;COMPLETO;9;178325.15;178424.12;178106.38;178189.72;14045602115.599998;394009.0;0.0;0.0;0.0;0.0;0.0;178242.3436192168
WINFUT;21/01/2026;12:31:00;2026-01-21 12:31:00;America/Sao_Paulo;2026-01-21;9;COMPLETO;9;178189.72;178267.85;178090.75;178122.01;8896892213.199999;249668.0;0.0;0.0;0.0;0.0;0.0;178177.62940959356
WINFUT;21/01/2026;12:40:00;2026-01-21 12:40:00;America/Sao_Paulo;2026-01-21;9;COMPLETO;9;178122.01;178288.69;178080.34;178262.65;8986608973.6;252186.0;0.0;0.0;0.0;0.0;0.0;178179.44204031237
WINFUT;21/01/2026;12:49:00;2026-01-21 12:49:00;America/Sao_Paulo;2026-01-21;9;COMPLETO;9;178257.44;178460.58;178210.56;178418.91;10157572578.0;284746.0;0.0;0.0;0.0;0.0;0.0;178377.42105842632
WINFUT;21/01/2026;12:58:00;2026-01-21 12:58:00;America/Sao_Paulo;2026-01-21;9;COMPLETO;9;178418.91;178788.74;178392.87;178705.4;14892669046.5;416858.0;0.0;0.0;0.0;0.0;0.0;178636.38091644758
WINFUT;21/01/2026;13:07:00;2026-01-21 13:07:00;America/Sao_Paulo;2026-01-21;9;COMPLETO;9;178705.4;178866.87;178632.47;178648.1;10052310023.2;281185.0;0.0;0.0;0.0;0.0;0.0;178741.871177743
