ativo;data;hora;timestamp;timezone;sessao;fractal_minutos;status_candle;qtd_candles_origem;abertura;maximo;minimo;ultimo;volume;volume_quantidade;delta;saldo;agressao_compra;agressao_saldo;agressao_venda;vwap
WINFUT;21/01/2026;11:46:00;2026-01-21 11:46:00;America/Sao_Paulo;2026-01-21;45;COMPLETO;45;178616.85;178653.31;178106.38;178189.72;65268184858.6;1829249.0;0.0;0.0;0.0;0.0;0.0;178401.33183734937
WINFUT;21/01/2026;12:31:00;2026-01-21 12:31:00;America/Sao_Paulo;2026-01-21;45;COMPLETO;45;178189.72;178866.87;178080.34;178648.1;52986052834.50001;1484643.0;0.0;0.0;0.0;0.0;0.0;178452.2234649398
WINFUT;21/01/2026;13:16:00;2026-01-21 13:16:00;America/Sao_Paulo;2026-01-21;45;COMPLETO;45;178648.1;178991.88;178575.18;178804.37;46901171258.799995;1311544.0;0.0;0.0;0.0;0.0;0.0;178803.58970981868
WINFUT;21/01/2026;14:01:00;2026-01-21 14:01:00;America/Sao_Paulo;2026-01-21;45;COMPLETO;45;178804.37;178934.59;178429.33;178668.94;36026909587.99999;1008106.0;0.0;0.0;0.0;0.0;0.0;178687.0627746365
WINFUT;21/01/2026;14:46:00;2026-01-21 14:46:00;America/Sao_Paulo;2026-01-21;45;COMPLETO;45;178668.94;179267.95;178653.31;179205.45;46733258033.600006;1305994.0;0.0;0.0;0.0;0.0;0.0;178921.94237545412
WINFUT;21/01/2026;15:31:00;2026-01-21 15:31:00;America/Sao_Paulo;2026-01-21;45;COMPLETO;45;179200.24;179736.75;179179.4;179465.89;49963533611.2;1391820.0;0.0;0.0;0.0;0.0;0.0;179487.0579033532
WINFUT;21/01/2026;16:16:00;2026-01-21 16:16:00;America/Sao_Paulo;2026-01-21;45;COMPLETO;45;179460.68;180518.08;179439.85;180507.66;63290367970.0;1758723.0;0.0;0.0;0.0;0.0;0.0;179946.4923464419
WINFUT;21/01/2026;17:01:00;2026-01-21 17:01:00;America/Sao_Paulo;2026-01-21;45;COMPLETO;45;180507.66;180804.57;180309.73;180757.69;41261909424.9;1142648.0;0.0;0.0;0.0;0.0;0.0;180551.76097741025
WINFUT;21/01/2026;17:46:00;2026-01-21 17:46:00;America/Sao_Paulo;2026-01-21;45;PARCIAL;39;180757.69;181226.48;180653.51;180856.65;23921506177.149994;661216.0;0.0;0.0;0.0;0.0;0.0;180896.5119022832
WINFUT;22/01/2026;09:00:00;2026-01-22 09:00:00;America/Sao_Paulo;2026-01-22;45;COMPLETO;45;181038.96;181809.88;180591.0;181752.58;101154555046.0;2788873.0;0.0;0.0;0.0;0.0;0.0;181363.86943469686
WINFUT;22/01/2026;09:45:00;2026-01-22 09:45:00;America/Sao_Paulo;2026-01-22;45;COMPLETO;45;181757.79;182143.24;181341.08;181898.43;86825291030.59999;2388133.0;0.0;0.0;0.0;0.0;0.0;181787.06833268417
WINFUT;22/01/2026;10:30:00;2026-01-22 10:30:00;America/Sao_Paulo;2026-01-22;45;COMPLETO;45;181903.63;182789.14;181533.81;182737.05;83530967022.5;2293957.0;0.0;0.0;0.0;0.0;0.0;182080.57615256682
WINFUT;22/01/2026;11:15:00;2026-01-22 11:15:00;America/Sao_Paulo;2026-01-22;45;COMPLETO;45;182737.05;184205.95;182726.63;183862.16;110501518303.4;3008588.0;0.0;0.0;0.0;0.0;0.0;183653.23178831258
WINFUT;22/01/2026;12:00:00;2026-01-22 12:00:00;America/Sao_Paulo;2026-01-22;45;COMPLETO;45;183862.16;187216.67;183632.97;186357.21;101045260342.0;2729338.0;0.0;0.0;0.0;0.0;0.0;185120.4500636244
WINFUT;22/01/2026;12:46:00;2026-01-22 12:46:00;America/Sao_Paulo;2026-01-22;45;COMPLETO;45;186357.21;186539.52;185549.83;185919.66;54346362803.6;1461160.0;0.0;0.0;0.0;0.0;0.0;185962.47451410687
