ativo;data;hora;timestamp;timezone;sessao;fractal_minutos;status_candle;qtd_candles_origem;abertura;maximo;minimo;ultimo;volume;volume_quantidade;delta;saldo;agressao_compra;agressao_saldo;agressao_venda;vwap
WINFUT;21/01/2026;11:46:00;2026-01-21 11:46:00;America/Sao_Paulo;2026-01-21;15;COMPLETO;15;178616.85;178653.31;178247.02;178471.0;25201972986.4;706094.0;0.0;0.0;0.0;0.0;0.0;178466.48090677054
WINFUT;21/01/2026;12:01:00;2026-01-21 12:01:00;America/Sao_Paulo;2026-01-21;15;COMPLETO;15;178471.0;178507.46;178299.11;178413.7;17955902053.600002;503198.0;0.0;0.0;0.0;0.0;0.0;178407.76130467854
WINFUT;21/01/2026;12:16:00;2026-01-21 12:16:00;America/Sao_Paulo;2026-01-21;15;COMPLETO;15;178413.7;178569.97;178106.38;178189.72;22110309818.600002;619957.0;0.0;0.0;0.0;0.0;0.0;178321.85163161374
WINFUT;21/01/2026;12:31:00;2026-01-21 12:31:00;America/Sao_Paulo;2026-01-21;15;COMPLETO;15;178189.72;178267.85;178080.34;178132.42;14124900548.1;396404.0;0.0;0.0;0.0;0.0;0.0;178165.4678163434
WINFUT;21/01/2026;12:46:00;2026-01-21 12:46:00;America/Sao_Paulo;2026-01-21;15;COMPLETO;15;178132.42;178622.06;178116.8;178606.43;18504721568.7;518701.0;0.0;0.0;0.0;0.0;0.0;178388.17533187542
WINFUT;21/01/2026;13:01:00;2026-01-21 13:01:00;America/Sao_Paulo;2026-01-21;15;COMPLETO;15;178611.64;178866.87;178549.13;178648.1;20356430717.7;569538.0;0.0;0.0;0.0;0.0;0.0;178709.41923565173
WINFUT;21/01/2026;13:16:00;2026-01-21 13:16:00;America/Sao_Paulo;2026-01-21;15;COMPLETO;15;178648.1;178976.26;178575.18;178939.8;17429281092.9;487532.0;0.0;0.0;0.0;0.0;0.0;178757.21131269893
WINFUT;21/01/2026;13:31:00;2026-01-21 13:31:00;America/Sao_Paulo;2026-01-21;15;COMPLETO;15;178945.01;178991.88;178710.61;178872.08;16723778736.700003;467547.0;0.0;0.0;0.0;0.0;0.0;178849.6596799149
WINFUT;21/01/2026;13:46:00;2026-01-21 13:46:00;America/Sao_Paulo;2026-01-21;15;COMPLETO;15;178877.29;178892.92;178721.02;178804.37;12748111429.199999;356465.0;0.0;0.0;0.0;0.0;0.0;178806.56098395228
WINFUT;21/01/2026;14:01:00;2026-01-21 14:01:00;America/Sao_Paulo;2026-01-21;15;COMPLETO;15;178804.37;178934.59;178689.77;178705.4;11090818871.7;310094.0;0.0;0.0;0.0;0.0;0.0;178821.31964890804
