id;ativo;ativo_original;fractal;pasta;arquivo;caminho;linhas;colunas;data_inicio;data_fim;tamanho_mb;ultima_modificacao;hash_md5;origem;confiabilidade;tags;volume_medio;range_medio;preco_medio;status;observacao
DESCONHECIDO_DESCONHECIDO_auditoria_pastas_temporais_20260612_215249.csv;DESCONHECIDO;tipo;DESCONHECIDO;00_AUDITORIA;auditoria_pastas_temporais_20260612_215249.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_AUDITORIA\ze_do_eucrazio\auditoria_pastas_temporais_20260612_215249.csv;25;7;N/D;N/D;0.002;12/06/2026 21:52:49;ac6621f5e55858d550cf54e2e7fd32bd;ZE_DO_EUCRAZIO;70;ZE_DO_EUCRAZIO,ALERTA;N/D;N/D;N/D;ALERTA;DATA_INVALIDA | ATIVO_DESCONHECIDO | FRACTAL_DESCONHECIDO
DESCONHECIDO_DESCONHECIDO_auditoria_pastas_temporais_20260612_215919.csv;DESCONHECIDO;tipo;DESCONHECIDO;00_AUDITORIA;auditoria_pastas_temporais_20260612_215919.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_AUDITORIA\ze_do_eucrazio\auditoria_pastas_temporais_20260612_215919.csv;24;7;N/D;N/D;0.002;12/06/2026 21:59:19;ac65ac521938f103681431fd429b0cf2;ZE_DO_EUCRAZIO;70;ZE_DO_EUCRAZIO,ALERTA;N/D;N/D;N/D;ALERTA;DATA_INVALIDA | ATIVO_DESCONHECIDO | FRACTAL_DESCONHECIDO
DESCONHECIDO_DESCONHECIDO_auditoria_pastas_temporais_20260613_211018.csv;DESCONHECIDO;tipo;DESCONHECIDO;00_AUDITORIA;auditoria_pastas_temporais_20260613_211018.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_AUDITORIA\ze_do_eucrazio\auditoria_pastas_temporais_20260613_211018.csv;24;7;N/D;N/D;0.002;13/06/2026 21:10:18;ac65ac521938f103681431fd429b0cf2;ZE_DO_EUCRAZIO;70;ZE_DO_EUCRAZIO,ALERTA;N/D;N/D;N/D;ALERTA;DATA_INVALIDA | ATIVO_DESCONHECIDO | FRACTAL_DESCONHECIDO
DESCONHECIDO_DESCONHECIDO_duplicidades_fractais_20260612_200451.csv;DESCONHECIDO;fractal_minutos;DESCONHECIDO;00_AUDITORIA;duplicidades_fractais_20260612_200451.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_AUDITORIA\ze_do_eucrazio\duplicidades_fractais_20260612_200451.csv;40;5;N/D;N/D;0.003;12/06/2026 20:04:51;7f2076491a0e13ec56f338772becc17e;ZE_DO_EUCRAZIO;70;ZE_DO_EUCRAZIO,ALERTA;N/D;N/D;N/D;ALERTA;DATA_INVALIDA | ATIVO_DESCONHECIDO | FRACTAL_DESCONHECIDO
DESCONHECIDO_DESCONHECIDO_duplicidades_fractais_20260612_200734.csv;DESCONHECIDO;fractal_minutos;DESCONHECIDO;00_AUDITORIA;duplicidades_fractais_20260612_200734.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_AUDITORIA\ze_do_eucrazio\duplicidades_fractais_20260612_200734.csv;21;5;N/D;N/D;0.001;12/06/2026 20:07:34;92b93b6802f6e022d01675e2b8ac54bc;ZE_DO_EUCRAZIO;70;ZE_DO_EUCRAZIO,ALERTA;N/D;N/D;N/D;ALERTA;DATA_INVALIDA | ATIVO_DESCONHECIDO | FRACTAL_DESCONHECIDO
DESCONHECIDO_DESCONHECIDO_duplicidades_fractais_20260612_203011.csv;DESCONHECIDO;fractal_minutos;DESCONHECIDO;00_AUDITORIA;duplicidades_fractais_20260612_203011.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_AUDITORIA\ze_do_eucrazio\duplicidades_fractais_20260612_203011.csv;21;5;N/D;N/D;0.001;12/06/2026 20:30:11;92b93b6802f6e022d01675e2b8ac54bc;ZE_DO_EUCRAZIO;70;ZE_DO_EUCRAZIO,ALERTA;N/D;N/D;N/D;ALERTA;DATA_INVALIDA | ATIVO_DESCONHECIDO | FRACTAL_DESCONHECIDO
DESCONHECIDO_DESCONHECIDO_duplicidades_fractais_20260612_204049.csv;DESCONHECIDO;fractal_minutos;DESCONHECIDO;00_AUDITORIA;duplicidades_fractais_20260612_204049.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_AUDITORIA\ze_do_eucrazio\duplicidades_fractais_20260612_204049.csv;21;5;N/D;N/D;0.001;12/06/2026 20:40:49;92b93b6802f6e022d01675e2b8ac54bc;ZE_DO_EUCRAZIO;70;ZE_DO_EUCRAZIO,ALERTA;N/D;N/D;N/D;ALERTA;DATA_INVALIDA | ATIVO_DESCONHECIDO | FRACTAL_DESCONHECIDO
DESCONHECIDO_DESCONHECIDO_duplicidades_fractais_20260612_204345.csv;DESCONHECIDO;fractal_minutos;DESCONHECIDO;00_AUDITORIA;duplicidades_fractais_20260612_204345.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_AUDITORIA\ze_do_eucrazio\duplicidades_fractais_20260612_204345.csv;21;5;N/D;N/D;0.001;12/06/2026 20:43:45;92b93b6802f6e022d01675e2b8ac54bc;ZE_DO_EUCRAZIO;70;ZE_DO_EUCRAZIO,ALERTA;N/D;N/D;N/D;ALERTA;DATA_INVALIDA | ATIVO_DESCONHECIDO | FRACTAL_DESCONHECIDO
DESCONHECIDO_DESCONHECIDO_duplicidades_fractais_20260612_210109.csv;DESCONHECIDO;fractal_minutos;DESCONHECIDO;00_AUDITORIA;duplicidades_fractais_20260612_210109.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_AUDITORIA\ze_do_eucrazio\duplicidades_fractais_20260612_210109.csv;21;5;N/D;N/D;0.001;12/06/2026 21:01:09;92b93b6802f6e022d01675e2b8ac54bc;ZE_DO_EUCRAZIO;70;ZE_DO_EUCRAZIO,ALERTA;N/D;N/D;N/D;ALERTA;DATA_INVALIDA | ATIVO_DESCONHECIDO | FRACTAL_DESCONHECIDO
DESCONHECIDO_DESCONHECIDO_duplicidades_fractais_20260612_210609.csv;DESCONHECIDO;fractal_minutos;DESCONHECIDO;00_AUDITORIA;duplicidades_fractais_20260612_210609.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_AUDITORIA\ze_do_eucrazio\duplicidades_fractais_20260612_210609.csv;21;5;N/D;N/D;0.001;12/06/2026 21:06:09;92b93b6802f6e022d01675e2b8ac54bc;ZE_DO_EUCRAZIO;70;ZE_DO_EUCRAZIO,ALERTA;N/D;N/D;N/D;ALERTA;DATA_INVALIDA | ATIVO_DESCONHECIDO | FRACTAL_DESCONHECIDO
WIN_120_MIN_WIN_120min_2026_2026_AUDITOR_SESSOES.csv;WIN;sessao;120_MIN;00_AUDITORIA;WIN_120min_2026_2026_AUDITOR_SESSOES.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_AUDITORIA\ze_do_eucrazio\WIN_120min_2026_2026_AUDITOR_SESSOES.csv;93;7;N/D;N/D;0.004;12/06/2026 21:06:19;57de274a882a5a0817fc14fbf6637c02;ZE_DO_EUCRAZIO;70;WIN,120_MIN,ZE_DO_EUCRAZIO,ALERTA;N/D;N/D;N/D;ALERTA;DATA_INVALIDA
WIN_180_MIN_WIN_180min_2026_2026_AUDITOR_SESSOES.csv;WIN;sessao;180_MIN;00_AUDITORIA;WIN_180min_2026_2026_AUDITOR_SESSOES.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_AUDITORIA\ze_do_eucrazio\WIN_180min_2026_2026_AUDITOR_SESSOES.csv;93;7;N/D;N/D;0.004;12/06/2026 21:06:20;15fe49664db33d0da608564e7defcc4a;ZE_DO_EUCRAZIO;70;WIN,180_MIN,ZE_DO_EUCRAZIO,ALERTA;N/D;N/D;N/D;ALERTA;DATA_INVALIDA
WIN_240_MIN_WIN_240min_2026_2026_AUDITOR_SESSOES.csv;WIN;sessao;240_MIN;00_AUDITORIA;WIN_240min_2026_2026_AUDITOR_SESSOES.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_AUDITORIA\ze_do_eucrazio\WIN_240min_2026_2026_AUDITOR_SESSOES.csv;93;7;N/D;N/D;0.004;12/06/2026 21:06:21;4965d70699cb997db89f61440fec0fcd;ZE_DO_EUCRAZIO;70;WIN,240_MIN,ZE_DO_EUCRAZIO,ALERTA;N/D;N/D;N/D;ALERTA;DATA_INVALIDA
WIN_7_MIN_WIN_7min_2026_2026_AUDITOR_SESSOES.csv;WIN;sessao;7_MIN;00_AUDITORIA;WIN_7min_2026_2026_AUDITOR_SESSOES.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_AUDITORIA\ze_do_eucrazio\WIN_7min_2026_2026_AUDITOR_SESSOES.csv;93;7;N/D;N/D;0.004;12/06/2026 21:59:29;9b1ee05f361eaa6251ac99ea85b4d01d;ZE_DO_EUCRAZIO;70;WIN,7_MIN,ZE_DO_EUCRAZIO,ALERTA;N/D;N/D;N/D;ALERTA;DATA_INVALIDA
DESCONHECIDO_DESCONHECIDO_alertas_temporais.csv;DESCONHECIDO;id_ocorrencia;DESCONHECIDO;00_CERTIFICACOES;alertas_temporais.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_CERTIFICACOES\alertas_temporais.csv;45;14;N/D;N/D;0.02;18/06/2026 02:12:42;a4f64e7f1ca903db5fdc08252f38803c;PROFIT;70;PROFIT,ALERTA;;;;ALERTA;DATA_INVALIDA | ATIVO_DESCONHECIDO | FRACTAL_DESCONHECIDO
DESCONHECIDO_DESCONHECIDO_certificado_sha256.csv;DESCONHECIDO;arquivo;DESCONHECIDO;00_CERTIFICACOES;certificado_sha256.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_CERTIFICACOES\certificado_sha256.csv;121;7;N/D;N/D;0.027;18/06/2026 02:12:42;447a63e2c5a43143185ab84cfef700ef;PROFIT;70;PROFIT,ALERTA;N/D;N/D;N/D;ALERTA;DATA_INVALIDA | ATIVO_DESCONHECIDO | FRACTAL_DESCONHECIDO
DESCONHECIDO_DESCONHECIDO_certificado_temporal.csv;DESCONHECIDO;arquivo;DESCONHECIDO;00_CERTIFICACOES;certificado_temporal.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_CERTIFICACOES\certificado_temporal.csv;121;24;N/D;N/D;0.042;18/06/2026 02:12:42;5bd01a7bc11672b6032da022246ea1bd;PROFIT;70;PROFIT,ALERTA;10.38;;5844.87;ALERTA;DATA_INVALIDA | ATIVO_DESCONHECIDO | FRACTAL_DESCONHECIDO
DESCONHECIDO_DESCONHECIDO_ordens_operador.csv;DESCONHECIDO;N/D;DESCONHECIDO;00_CERTIFICACOES;ordens_operador.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_CERTIFICACOES\ordens_operador.csv;0;1;N/D;N/D;0.0;18/06/2026 02:12:42;3bab25a3e651a9e4a00473d2257b99f9;PROFIT;70;PROFIT,ALERTA;N/D;N/D;N/D;ALERTA;ARQUIVO_VAZIO | COLUNA_INSUFICIENTE | DATA_INVALIDA | ATIVO_DESCONHECIDO | FRACTAL_DESCONHECIDO
DESCONHECIDO_DESCONHECIDO_ordens_para_bernardo.csv;DESCONHECIDO;id_ocorrencia;DESCONHECIDO;00_CERTIFICACOES;ordens_para_bernardo.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_CERTIFICACOES\ordens_para_bernardo.csv;7;14;N/D;N/D;0.003;18/06/2026 02:12:42;cb6a2d1c649dd032ef3d6f3f9cf8c07b;PROFIT;70;PROFIT,ALERTA;;;;ALERTA;DATA_INVALIDA | ATIVO_DESCONHECIDO | FRACTAL_DESCONHECIDO
