id;ativo;ativo_original;fractal;pasta;arquivo;caminho;linhas;colunas;data_inicio;data_fim;tamanho_mb;ultima_modificacao;hash_md5;origem;confiabilidade;tags;volume_medio;range_medio;preco_medio;status;observacao
WIN_180_MIN_WIN_180min_2026_2026.csv;WIN;ativo;180_MIN;180_180_MIN;WIN_180min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\180_180_MIN\win\WIN_180min_2026_2026.csv;366;21;21/01/2026;05/06/2026;0.068;12/06/2026 21:06:20;e2e0ba42c36bf423e09681c2a33df556;ZE_DO_EUCRAZIO;98;WIN,180_MIN,ZE_DO_EUCRAZIO;;;180.0;OK;
WIN_180_MIN_WIN_180min_2026_2026_AUDITOR_SESSOES.csv;WIN;sessao;180_MIN;00_AUDITORIA;WIN_180min_2026_2026_AUDITOR_SESSOES.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_AUDITORIA\ze_do_eucrazio\WIN_180min_2026_2026_AUDITOR_SESSOES.csv;93;7;N/D;N/D;0.004;12/06/2026 21:06:20;15fe49664db33d0da608564e7defcc4a;ZE_DO_EUCRAZIO;70;WIN,180_MIN,ZE_DO_EUCRAZIO,ALERTA;N/D;N/D;N/D;ALERTA;DATA_INVALIDA
WIN_1_MIN_WIN_1min_2026_2026.csv;WIN;WINFUT;1_MIN;001_1_MIN;WIN_1min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\001_1_MIN\win\WIN_1min_2026_2026.csv;51486;9;21/01/2026;05/06/2026;4.244;07/06/2026 12:56:39;33293dfed8a5f463f58a2bbd7ded9d7b;PROFIT;100;WIN,1_MIN,PROFIT,MICRO_FRACTAL;1260530854.0;135.34;189030.15;OK;
WIN_20_MIN_WIN_20min_2026_2026_CANDLES_PARCIAIS.csv;WIN;ativo;20_MIN;00_RELATORIOS;WIN_20min_2026_2026_CANDLES_PARCIAIS.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_RELATORIOS\ze_do_eucrazio\WIN_20min_2026_2026_CANDLES_PARCIAIS.csv;93;21;21/01/2026;05/06/2026;0.017;11/06/2026 23:19:26;68e3ed5b7859f6750ae90b24e74c5df3;ZE_DO_EUCRAZIO;98;WIN,20_MIN,ZE_DO_EUCRAZIO;;;20.0;OK;
WIN_20_MIN_WIN_20min_2026_2026.csv;WIN;ativo;20_MIN;020_20_MIN;WIN_20min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\020_20_MIN\win\WIN_20min_2026_2026.csv;2648;21;21/01/2026;05/06/2026;0.484;11/06/2026 23:19:26;a7239d9d35ca96ddf78df2171691319a;ZE_DO_EUCRAZIO;98;WIN,20_MIN,ZE_DO_EUCRAZIO;;;20.0;OK;
WIN_240_MIN_WIN_240min_2026_2026.csv;WIN;ativo;240_MIN;00_DUPLICIDADES_FRACTAIS;WIN_240min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_DUPLICIDADES_FRACTAIS\0240_240_MIN\win\WIN_240min_2026_2026.csv;275;21;21/01/2026;05/06/2026;0.051;11/06/2026 23:19:35;58b2f4c50836bf7cec84c464f6ea7f5d;ZE_DO_EUCRAZIO;98;WIN,240_MIN,ZE_DO_EUCRAZIO;;;240.0;OK;
WIN_240_MIN_WIN_240min_2026_2026_CANDLES_PARCIAIS.csv;WIN;ativo;240_MIN;00_RELATORIOS;WIN_240min_2026_2026_CANDLES_PARCIAIS.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_RELATORIOS\ze_do_eucrazio\WIN_240min_2026_2026_CANDLES_PARCIAIS.csv;93;21;21/01/2026;05/06/2026;0.017;12/06/2026 21:06:21;0fb03fc3c4192b1ef4d3cdb1eabb0911;ZE_DO_EUCRAZIO;98;WIN,240_MIN,ZE_DO_EUCRAZIO;;;240.0;OK;
WIN_240_MIN_WIN_240min_2026_2026.csv;WIN;ativo;240_MIN;240_240_MIN;WIN_240min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\240_240_MIN\win\WIN_240min_2026_2026.csv;275;21;21/01/2026;05/06/2026;0.051;12/06/2026 21:06:21;58b2f4c50836bf7cec84c464f6ea7f5d;ZE_DO_EUCRAZIO;98;WIN,240_MIN,ZE_DO_EUCRAZIO;;;240.0;OK;
WIN_240_MIN_WIN_240min_2026_2026_AUDITOR_SESSOES.csv;WIN;sessao;240_MIN;00_AUDITORIA;WIN_240min_2026_2026_AUDITOR_SESSOES.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\00_AUDITORIA\ze_do_eucrazio\WIN_240min_2026_2026_AUDITOR_SESSOES.csv;93;7;N/D;N/D;0.004;12/06/2026 21:06:21;4965d70699cb997db89f61440fec0fcd;ZE_DO_EUCRAZIO;70;WIN,240_MIN,ZE_DO_EUCRAZIO,ALERTA;N/D;N/D;N/D;ALERTA;DATA_INVALIDA
WIN_2_MIN_WIN_2min_2026_2026.csv;WIN;WINFUT;2_MIN;002_2_MIN;WIN_2min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\002_2_MIN\win\WIN_2min_2026_2026.csv;25801;15;21/01/2026;05/06/2026;2.878;09/06/2026 16:44:46;5a06ce078e3e294feeef3717f636080b;ZE_DO_EUCRAZIO;98;WIN,2_MIN,ZE_DO_EUCRAZIO,MICRO_FRACTAL;275083098203766.53;17449.7;11468909.77;OK;
WIN_30_MIN_WIN_30min_2014_2016.csv;WIN;WINFUT;30_MIN;030_30_MIN;WIN_30min_2014_2016.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\win\WIN_30min_2014_2016.csv;8860;9;02/01/2014;30/12/2015;0.725;07/06/2026 00:26:19;0c113692fc498c458063f99d8ce5ba17;PROFIT;100;WIN,30_MIN,PROFIT;465369032.45;660.3;132809.94;OK;
WIN_30_MIN_WIN_30min_2018_2020.csv;WIN;WINFUT;30_MIN;030_30_MIN;WIN_30min_2018_2020.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\win\WIN_30min_2018_2020.csv;9022;9;02/01/2018;30/12/2019;0.758;07/06/2026 00:31:37;dc05f5e79152dea80a9992c019665ffb;PROFIT;100;WIN,30_MIN,PROFIT;8810453879.91;663.53;165769.7;OK;
WIN_30_MIN_WIN_30min_2020_2022.csv;WIN;WINFUT;30_MIN;030_30_MIN;WIN_30min_2020_2022.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\win\WIN_30min_2020_2022.csv;9081;9;02/01/2020;30/12/2021;0.772;07/06/2026 00:33:11;65f8f9b95e0ca6ed1e8f97c592fe4691;PROFIT;100;WIN,30_MIN,PROFIT;30613842750.28;892.54;181684.02;OK;
WIN_30_MIN_WIN_30min_2026_2026 (2).csv;WIN;WINFUT;30_MIN;030_30_MIN;WIN_30min_2026_2026 (2).csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\win\WIN_30min_2026_2026 (2).csv;1987;9;02/01/2026;05/06/2026;0.169;07/06/2026 00:55:47;42895749eead4b4f8e14ad12b66d0d1d;PROFIT;100;WIN,30_MIN,PROFIT;36399337016.47;703.4;186920.58;OK;
WIN_30_MIN_WIN_30min_2022_2024.csv;WIN;WINFUT;30_MIN;030_30_MIN;WIN_30min_2022_2024.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\win\WIN_30min_2022_2024.csv;9119;9;03/01/2022;28/12/2023;0.775;07/06/2026 00:34:47;3970fdc22219fae6c3f4962fc99e18c1;PROFIT;100;WIN,30_MIN,PROFIT;28494976798.42;646.34;163854.11;OK;
WIN_30_MIN_WIN_30min_2016_2018.csv;WIN;WINFUT;30_MIN;030_30_MIN;WIN_30min_2016_2018.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\win\WIN_30min_2016_2018.csv;8646;9;04/01/2016;28/12/2017;0.711;07/06/2026 00:28:45;47c1045a8c1ceb35c2fafa1b9f3dac2e;PROFIT;100;WIN,30_MIN,PROFIT;1267260324.71;532.7;126700.5;OK;
WIN_30_MIN_WIN_30min_2012_2014.csv;WIN;WINFUT;30_MIN;030_30_MIN;WIN_30min_2012_2014.csv;C:\Users\User\projeto_fluxo\TRIN_ROOT\TRIN_HISTORICO\030_30_MIN\win\WIN_30min_2012_2014.csv;6768;9;14/06/2012;30/12/2013;0.551;07/06/2026 00:23:08;14de679946babaaa85d98bbb42459ab0;PROFIT;100;WIN,30_MIN,PROFIT;312583114.47;705.4;154270.39;OK;
