arquivo;ativo;fractal;data_inicio;data_fim;linhas;colunas;status;confiabilidade;nota_qualidade;classificacao;tags;origem;caminho
WDO_SEMANAL_2015_2017.csv;WDO;SEMANAL;05/01/2015;26/12/2016;104;8;OK;100;100;EXCELENTE;WDO,SEMANAL,PROFIT,MACRO_FRACTAL;PROFIT;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\10_SEMANAL\wdo\WDO_SEMANAL_2015_2017.csv
WDO_SEMANAL_2017_2019.csv;WDO;SEMANAL;02/01/2017;26/12/2018;104;8;OK;100;100;EXCELENTE;WDO,SEMANAL,PROFIT,MACRO_FRACTAL;PROFIT;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\10_SEMANAL\wdo\WDO_SEMANAL_2017_2019.csv
WDO_SEMANAL_2019_2020.csv;WDO;SEMANAL;02/01/2019;30/12/2019;53;8;OK;100;100;EXCELENTE;WDO,SEMANAL,PROFIT,MACRO_FRACTAL;PROFIT;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\10_SEMANAL\wdo\WDO_SEMANAL_2019_2020.csv
WDO_SEMANAL_2020_2022.csv;WDO;SEMANAL;06/01/2020;27/12/2021;104;8;OK;100;100;EXCELENTE;WDO,SEMANAL,PROFIT,MACRO_FRACTAL;PROFIT;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\10_SEMANAL\wdo\WDO_SEMANAL_2020_2022.csv
WDO_SEMANAL_2024_2026.csv;WDO;SEMANAL;02/01/2024;29/12/2025;105;8;OK;100;100;EXCELENTE;WDO,SEMANAL,PROFIT,MACRO_FRACTAL;PROFIT;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\10_SEMANAL\wdo\WDO_SEMANAL_2024_2026.csv
WDO_SEMANAL_2026_2026.csv;WDO;SEMANAL;05/01/2026;01/06/2026;22;8;OK;100;100;EXCELENTE;WDO,SEMANAL,PROFIT,MACRO_FRACTAL;PROFIT;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\10_SEMANAL\wdo\WDO_SEMANAL_2026_2026.csv
WIN_Semanal_2005_2007.csv;WIN;SEMANAL;17/05/2005;26/12/2006;85;8;OK;100;100;EXCELENTE;WIN,SEMANAL,PROFIT,MACRO_FRACTAL;PROFIT;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\10_SEMANAL\win\WIN_Semanal_2005_2007.csv
WIN_SEMANAL_2007_2009.csv;WIN;SEMANAL;02/01/2007;29/12/2008;105;8;OK;100;100;EXCELENTE;WIN,SEMANAL,PROFIT,MACRO_FRACTAL;PROFIT;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\10_SEMANAL\win\WIN_SEMANAL_2007_2009.csv
WIN_SEMANAL_2009_2011.csv;WIN;SEMANAL;05/01/2009;27/12/2010;104;8;OK;100;100;EXCELENTE;WIN,SEMANAL,PROFIT,MACRO_FRACTAL;PROFIT;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\10_SEMANAL\win\WIN_SEMANAL_2009_2011.csv
WIN_SEMANAL_2011_2013.csv;WIN;SEMANAL;03/01/2011;26/12/2012;104;8;OK;100;100;EXCELENTE;WIN,SEMANAL,PROFIT,MACRO_FRACTAL;PROFIT;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\10_SEMANAL\win\WIN_SEMANAL_2011_2013.csv
WIN_SEMANAL_2013_2015.csv;WIN;SEMANAL;02/01/2013;29/12/2014;105;8;OK;100;100;EXCELENTE;WIN,SEMANAL,PROFIT,MACRO_FRACTAL;PROFIT;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\10_SEMANAL\win\WIN_SEMANAL_2013_2015.csv
WIN_SEMANAL_2015_2017.csv;WIN;SEMANAL;05/01/2015;26/12/2016;104;8;OK;100;100;EXCELENTE;WIN,SEMANAL,PROFIT,MACRO_FRACTAL;PROFIT;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\10_SEMANAL\win\WIN_SEMANAL_2015_2017.csv
WIN_SEMANAL_2017_2019.csv;WIN;SEMANAL;02/01/2017;26/12/2018;104;8;OK;100;100;EXCELENTE;WIN,SEMANAL,PROFIT,MACRO_FRACTAL;PROFIT;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\10_SEMANAL\win\WIN_SEMANAL_2017_2019.csv
WIN_SEMANAL_2018_2020.csv;WIN;SEMANAL;02/01/2019;30/12/2019;53;8;OK;100;100;EXCELENTE;WIN,SEMANAL,PROFIT,MACRO_FRACTAL;PROFIT;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\10_SEMANAL\win\WIN_SEMANAL_2018_2020.csv
WIN_SEMANAL_2020_2022.csv;WIN;SEMANAL;06/01/2020;27/12/2021;104;8;OK;100;100;EXCELENTE;WIN,SEMANAL,PROFIT,MACRO_FRACTAL;PROFIT;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\10_SEMANAL\win\WIN_SEMANAL_2020_2022.csv
WIN_SEMANAL_2022_2024.csv;WIN;SEMANAL;03/01/2022;26/12/2023;104;8;OK;100;100;EXCELENTE;WIN,SEMANAL,PROFIT,MACRO_FRACTAL;PROFIT;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\10_SEMANAL\win\WIN_SEMANAL_2022_2024.csv
WIN_SEMANAL_2024_2026.csv;WIN;SEMANAL;02/01/2024;29/12/2025;105;8;OK;100;100;EXCELENTE;WIN,SEMANAL,PROFIT,MACRO_FRACTAL;PROFIT;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\10_SEMANAL\win\WIN_SEMANAL_2024_2026.csv
WIN_SEMANAL_2026_2026.csv;WIN;SEMANAL;05/01/2026;01/06/2026;22;8;OK;100;100;EXCELENTE;WIN,SEMANAL,PROFIT,MACRO_FRACTAL;PROFIT;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\10_SEMANAL\win\WIN_SEMANAL_2026_2026.csv
WDOFUT_F_0_Semanal.csv;WDO;SEMANAL;17/05/2005;26/12/2006;85;8;OK;100;100;EXCELENTE;WDO,SEMANAL,PROFIT,MACRO_FRACTAL;PROFIT;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\11_MENSAL\WDOFUT_F_0_Semanal.csv
WINFUT_F_0_Semanal.csv;WIN;SEMANAL;17/05/2005;26/12/2006;85;8;OK;100;100;EXCELENTE;WIN,SEMANAL,PROFIT,MACRO_FRACTAL;PROFIT;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\11_MENSAL\WINFUT_F_0_Semanal.csv
