ativo;data;hora;timestamp;timezone;sessao;fractal_minutos;status_candle;qtd_candles_origem;abertura;maximo;minimo;ultimo;volume;volume_quantidade;delta;saldo;agressao_compra;agressao_saldo;agressao_venda;vwap
WINFUT;21/01/2026;11:46:00;2026-01-21 11:46:00;America/Sao_Paulo;2026-01-21;20;COMPLETO;20;178616.85;178653.31;178247.02;178377.24;32148982993.300003;900782.0;0.0;0.0;0.0;0.0;0.0;178454.63196039217
WINFUT;21/01/2026;12:06:00;2026-01-21 12:06:00;America/Sao_Paulo;2026-01-21;20;COMPLETO;20;178377.24;178569.97;178153.26;178179.3;25670937615.9;719465.0;0.0;0.0;0.0;0.0;0.0;178391.63677509662
WINFUT;21/01/2026;12:26:00;2026-01-21 12:26:00;America/Sao_Paulo;2026-01-21;20;COMPLETO;20;178174.09;178293.9;178080.34;178132.42;21573164797.5;605406.0;0.0;0.0;0.0;0.0;0.0;178179.0084417987
WINFUT;21/01/2026;12:46:00;2026-01-21 12:46:00;America/Sao_Paulo;2026-01-21;20;COMPLETO;20;178132.42;178788.74;178116.8;178767.9;27554348389.199997;771959.0;0.0;0.0;0.0;0.0;0.0;178482.02485917174
WINFUT;21/01/2026;13:06:00;2026-01-21 13:06:00;America/Sao_Paulo;2026-01-21;20;COMPLETO;20;178773.11;178866.87;178575.18;178705.4;20402014173.699997;570821.0;0.0;0.0;0.0;0.0;0.0;178702.4981865984
WINFUT;21/01/2026;13:26:00;2026-01-21 13:26:00;America/Sao_Paulo;2026-01-21;20;COMPLETO;20;178705.4;178991.88;178694.98;178872.08;25057849553.1;700538.0;0.0;0.0;0.0;0.0;0.0;178854.71142898567
WINFUT;21/01/2026;13:46:00;2026-01-21 13:46:00;America/Sao_Paulo;2026-01-21;20;COMPLETO;20;178877.29;178908.54;178721.02;178825.2;15953842024.1;446081.0;0.0;0.0;0.0;0.0;0.0;178816.23897410402
WINFUT;21/01/2026;14:06:00;2026-01-21 14:06:00;America/Sao_Paulo;2026-01-21;20;COMPLETO;20;178830.41;178934.59;178648.1;178653.31;14097674183.100002;394297.0;0.0;0.0;0.0;0.0;0.0;178764.42946209214
WINFUT;21/01/2026;14:26:00;2026-01-21 14:26:00;America/Sao_Paulo;2026-01-21;20;COMPLETO;20;178658.52;178736.65;178429.33;178668.94;18723504810.0;524193.0;0.0;0.0;0.0;0.0;0.0;178600.10413305034
WINFUT;21/01/2026;14:46:00;2026-01-21 14:46:00;America/Sao_Paulo;2026-01-21;20;COMPLETO;20;178668.94;178892.92;178653.31;178747.07;18007677894.800003;503651.0;0.0;0.0;0.0;0.0;0.0;178772.7561081845
WINFUT;21/01/2026;15:06:00;2026-01-21 15:06:00;America/Sao_Paulo;2026-01-21;20;COMPLETO;20;178747.07;179142.94;178705.4;179111.69;21106473791.399998;589719.0;0.0;0.0;0.0;0.0;0.0;178962.59604132423
WINFUT;21/01/2026;15:26:00;2026-01-21 15:26:00;America/Sao_Paulo;2026-01-21;20;COMPLETO;20;179116.9;179616.95;179059.6;179476.31;28269477408.1;788332.0;0.0;0.0;0.0;0.0;0.0;179300.71186583233
WINFUT;21/01/2026;15:46:00;2026-01-21 15:46:00;America/Sao_Paulo;2026-01-21;20;COMPLETO;20;179471.1;179736.75;179465.89;179559.65;21931598999.100002;610536.0;0.0;0.0;0.0;0.0;0.0;179600.93250270296
WINFUT;21/01/2026;16:06:00;2026-01-21 16:06:00;America/Sao_Paulo;2026-01-21;20;COMPLETO;20;179559.65;179616.95;179439.85;179476.31;14380464621.199999;400523.0;0.0;0.0;0.0;0.0;0.0;179514.59158771244
WINFUT;21/01/2026;16:26:00;2026-01-21 16:26:00;America/Sao_Paulo;2026-01-21;20;COMPLETO;20;179481.52;180169.09;179465.89;179866.97;35239094390.1;979639.0;0.0;0.0;0.0;0.0;0.0;179874.27289320412
WINFUT;21/01/2026;16:46:00;2026-01-21 16:46:00;America/Sao_Paulo;2026-01-21;20;COMPLETO;20;179872.18;180658.72;179866.97;180492.04;28008152646.499996;776776.0;0.0;0.0;0.0;0.0;0.0;180294.7540865718
WINFUT;21/01/2026;17:06:00;2026-01-21 17:06:00;America/Sao_Paulo;2026-01-21;20;COMPLETO;20;180497.24;180726.43;180309.73;180523.29;19650333687.8;544274.0;0.0;0.0;0.0;0.0;0.0;180511.35180196713
WINFUT;21/01/2026;17:26:00;2026-01-21 17:26:00;America/Sao_Paulo;2026-01-21;20;COMPLETO;20;180523.29;180804.57;180429.53;180757.69;14655795600.699999;405735.0;0.0;0.0;0.0;0.0;0.0;180613.6995426189
WINFUT;21/01/2026;17:46:00;2026-01-21 17:46:00;America/Sao_Paulo;2026-01-21;20;COMPLETO;20;180757.69;181226.48;180731.64;180820.19;15732755977.099998;434751.0;0.0;0.0;0.0;0.0;0.0;180947.20636486096
WINFUT;21/01/2026;18:06:00;2026-01-21 18:06:00;America/Sao_Paulo;2026-01-21;20;PARCIAL;19;180820.19;180929.58;180653.51;180856.65;8188750200.050001;226465.0;0.0;0.0;0.0;0.0;0.0;180799.1144253005
WINFUT;22/01/2026;09:00:00;2026-01-22 09:00:00;America/Sao_Paulo;2026-01-22;20;COMPLETO;20;181038.96;181695.28;180591.0;181518.18;54123327111.0;1493317.0;0.0;0.0;0.0;0.0;0.0;181228.928898549
WINFUT;22/01/2026;09:20:00;2026-01-22 09:20:00;America/Sao_Paulo;2026-01-22;20;COMPLETO;20;181518.18;181752.58;181288.99;181539.01;36443688299.0;1004135.0;0.0;0.0;0.0;0.0;0.0;181477.16692957055
WINFUT;22/01/2026;09:40:00;2026-01-22 09:40:00;America/Sao_Paulo;2026-01-22;20;COMPLETO;20;181544.22;181945.31;181455.67;181773.41;32373124815.4;890607.0;0.0;0.0;0.0;0.0;0.0;181750.22943015245
WINFUT;22/01/2026;10:00:00;2026-01-22 10:00:00;America/Sao_Paulo;2026-01-22;20;COMPLETO;20;181773.41;182122.41;181341.08;182117.2;48025944237.0;1321419.0;0.0;0.0;0.0;0.0;0.0;181725.82673414043
WINFUT;22/01/2026;10:20:00;2026-01-22 10:20:00;America/Sao_Paulo;2026-01-22;20;COMPLETO;20;182117.2;182143.24;181533.81;181919.26;33934727868.5;933026.0;0.0;0.0;0.0;0.0;0.0;181861.8742152892
WINFUT;22/01/2026;10:40:00;2026-01-22 10:40:00;America/Sao_Paulo;2026-01-22;20;COMPLETO;20;181914.05;182039.06;181721.32;181872.38;32131983107.699997;883266.0;0.0;0.0;0.0;0.0;0.0;181895.36758412342
