timestamp_pc;ativo;data;hora;ultimo;abertura;maximo;minimo;volume;delta;saldo;agressao_compra;agressao_saldo;agressao_venda;vwap
2026-06-04 17:26:11;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:12;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:13;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:14;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:15;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:16;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:17;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:18;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:19;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:20;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:21;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:22;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:23;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:24;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:26;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:27;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:28;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:29;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:30;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:31;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:32;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:33;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:34;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:35;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:36;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:37;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
2026-06-04 17:26:38;WINM26;03/06/2026;18:31:28;170725.0;174615.0;174685.0;170640.0;653014245384.0;-209.461;-209.461,00;6.843.606;-209.461;7.053.067;171.892
