id;ativo;ativo_original;fractal;pasta;arquivo;caminho;linhas;colunas;data_inicio;data_fim;tamanho_mb;ultima_modificacao;hash_md5;origem;confiabilidade;tags;volume_medio;range_medio;preco_medio;status;observacao
WDO_60_MIN_WDO_60MIN_2012_2014.csv;WDO;WDOFUT;60_MIN;060_60_MIN;WDO_60MIN_2012_2014.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\060_60_MIN\wdo\WDO_60MIN_2012_2014.csv;4425;9;02/01/2014;30/12/2015;0.326;06/06/2026 23:35:42;f8726aa0ed61bade378127202e3502a3;PROFIT;100;WDO,60_MIN,PROFIT;625402764.47;26.74;5482.64;OK;
WDO_60_MIN_WDO_60min_2014_2016.csv;WDO;WDOFUT;60_MIN;060_60_MIN;WDO_60min_2014_2016.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\060_60_MIN\wdo\WDO_60min_2014_2016.csv;4425;9;02/01/2014;30/12/2015;0.326;06/06/2026 23:55:39;f8726aa0ed61bade378127202e3502a3;PROFIT;100;WDO,60_MIN,PROFIT;625402764.47;26.74;5482.64;OK;
WDO_60_MIN_WDO_60min_2016_2018.csv;WDO;WDOFUT;60_MIN;060_60_MIN;WDO_60min_2016_2018.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\060_60_MIN\wdo\WDO_60min_2016_2018.csv;3888;9;04/01/2016;28/12/2017;0.293;06/06/2026 23:58:09;684da6b2d639b03ff2f6cbc9c5af8c9d;PROFIT;100;WDO,60_MIN,PROFIT;2580606334.24;23.87;5378.1;OK;
WDO_60_MIN_WDO_60min_2018_2020.csv;WDO;WDOFUT;60_MIN;060_60_MIN;WDO_60min_2018_2020.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\060_60_MIN\wdo\WDO_60min_2018_2020.csv;4593;9;02/01/2018;30/12/2019;0.349;07/06/2026 00:01:49;d7f073d6bed9cdfcd0a52f3992b14e8e;PROFIT;100;WDO,60_MIN,PROFIT;7129385908.65;20.8;5366.86;OK;
WDO_60_MIN_WDO_60min_2020_2022.csv;WDO;WDOFUT;60_MIN;060_60_MIN;WDO_60min_2020_2022.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\060_60_MIN\wdo\WDO_60min_2020_2022.csv;4625;9;02/01/2020;30/12/2021;0.356;07/06/2026 00:09:28;75d3497d16436c14b75de1e2370bc737;PROFIT;100;WDO,60_MIN,PROFIT;24442500160.81;38.44;7362.02;OK;
WDO_60_MIN_WDO_60min_2022_2024.csv;WDO;WDOFUT;60_MIN;060_60_MIN;WDO_60min_2022_2024.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\060_60_MIN\wdo\WDO_60min_2022_2024.csv;4645;9;03/01/2022;28/12/2023;0.357;07/06/2026 00:11:08;7e58676f830503a6dacb305da033cbe8;PROFIT;100;WDO,60_MIN,PROFIT;21707669817.63;27.86;6369.52;OK;
WDO_60_MIN_WDO_60min_2024_2026.csv;WDO;WDOFUT;60_MIN;060_60_MIN;WDO_60min_2024_2026.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\060_60_MIN\wdo\WDO_60min_2024_2026.csv;5001;9;02/01/2024;30/12/2025;0.384;07/06/2026 00:12:58;b229e001224a5a10507c43183493bd10;PROFIT;100;WDO,60_MIN,PROFIT;17314129254.25;19.57;6139.18;OK;
WDO_60_MIN_WDO_60min_2026_2026.csv;WDO;WDOFUT;60_MIN;060_60_MIN;WDO_60min_2026_2026.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\060_60_MIN\wdo\WDO_60min_2026_2026.csv;1046;9;02/01/2026;05/06/2026;0.08;07/06/2026 00:14:34;463971b8abba6e2888181a86e6629d76;PROFIT;100;WDO,60_MIN,PROFIT;14338455569.15;16.63;5279.97;OK;
WDO_DIARIO_WDO_DIARIO_2005_2006.csv;WDO;WDOFUT;DIARIO;120_120_MIN;WDO_DIARIO_2005_2006.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\120_120_MIN\D01_DIARIO\wdo\WDO_DIARIO_2005_2006.csv;402;8;17/05/2005;28/12/2006;0.026;06/06/2026 16:37:48;9292cfb4067aa4910ef84b8c6640c619;ZE_DO_EUCRAZIO;98;WDO,DIARIO,ZE_DO_EUCRAZIO,MACRO_FRACTAL;13937.35;-46.33;608786722.22;OK;
WDO_DIARIO_WDO_DIARIO_2007_2008.csv;WDO;WDOFUT;DIARIO;120_120_MIN;WDO_DIARIO_2007_2008.csv;C:\Users\User\projeto_fluxo\TRIN_HISTORICO\120_120_MIN\D01_DIARIO\wdo\WDO_DIARIO_2007_2008.csv;245;8;02/01/2007;28/12/2007;0.016;06/06/2026 16:51:06;ead6ecafc03051bc216bcf7f02680e7d;ZE_DO_EUCRAZIO;98;WDO,DIARIO,ZE_DO_EUCRAZIO,MACRO_FRACTAL;13728.0;-34.2;535497886.21;OK;
